shape		t		lossrate		minCoverage		PM		runtime

1111111111		36		0		45		44763		2.30714
1111111111		36		0		45		44763		2.55057
11111110111		35		0.106233		45		43665		2.45494
11111110111		34		0		44		45526		2.56077
11111111011		35		0.106233		45		43775		2.68321
11111111011		34		0		44		45595		2.61244
111111100111		33		0.100144		44		44482		2.5023
111111100111		32		0		43		46372		2.52465
111111110011		33		0.100144		44		44687		2.8638
111111110011		32		0		43		46746		2.57913
11111111111		34		0		44		45079		1.92072
11111111111		34		0		44		45079		2.05554
111111110111		33		0.100144		44		43999		2.00407
111111110111		32		0		43		45826		2.05147
111111111011		33		0.100144		44		44120		2.14708
111111111011		32		0		43		45904		1.97374
1111111100111		32		0.196142		44		42622		1.85574
1111111100111		31		0.0940602		43		44892		1.8977
1111111100111		30		0		42		46664		1.92263
1111111110011		32		0.196142		44		42825		1.84236
1111111110011		31		0.0940602		43		45095		1.90643
1111111110011		30		0		42		46988		2.0622
111111111111		32		0		43		45375		2.1128
111111111111		32		0		43		45375		2.05082
1111111110111		31		0.0940602		43		44417		1.99226
1111111110111		30		0		42		46147		1.98111
1111111111011		31		0.0940602		43		44531		2.05695
1111111111011		30		0		42		46188		2.07837
11111111100111		30		0.184059		43		43143		2.0355
11111111100111		29		0.0879805		42		45309		2.07441
11111111100111		28		0		41		46950		2.06112
11111111110011		30		0.184059		43		43323		1.95925
11111111110011		29		0.0879805		42		45478		1.94952
11111111110011		28		0		41		47264		1.93774
1111111111111		30		0		42		45680		3.22958
1111111111111		30		0		42		45680		3.12178
11111111110111		29		0.0879805		42		44828		2.93064
11111111110111		28		0		41		46491		3.13834
11111111111011		29		0.0879805		42		44910		2.8776
11111111111011		28		0		41		46537		2.88158
111111111100111		28		0.171979		42		43691		3.14619
111111111100111		27		0.0818978		41		45715		3.12241
111111111100111		26		0		40		47259		3.10507
111111111110011		28		0.171979		42		43840		2.84521
111111111110011		27		0.0818978		41		45874		2.84579
111111111110011		26		0		40		47533		2.87042
11111111111111		28		0		41		46018		6.37832
11111111111111		28		0		41		46018		6.43926
111111111110111		27		0.0818978		41		45273		6.77539
111111111110111		26		0		40		46831		6.80752
111111111111011		27		0.0818978		41		45356		6.08197
111111111111011		26		0		40		46878		6.40286
1111111111100111		26		0.159897		41		44208		6.15263
1111111111100111		25		0.0758115		40		46130		6.15638
1111111111100111		24		0		39		47556		6.1634
1111111111110011		26		0.159897		41		44360		6.17562
1111111111110011		25		0.0758115		40		46262		6.19521
1111111111110011		24		0		39		47821		6.19185
