shape		t		lossrate		minCoverage		PM		runtime

1111111111		37		0		46		44257		2.27642
1111111111		37		0		46		44257		2.26088
11111110111		36		0.107365		46		43173		2.47204
11111110111		35		0		45		45082		2.46677
11111111011		36		0.107365		46		43259		2.73526
11111111011		35		0		45		45145		2.68454
111111100111		34		0.101379		45		44079		2.7242
111111100111		33		0		44		45875		2.69584
111111110011		34		0.101379		45		44248		2.66855
111111110011		33		0		44		46222		2.65031
11111111111		35		0		45		44573		1.82309
11111111111		35		0		45		44573		2.08594
111111110111		34		0.101379		45		43563		1.84553
111111110111		33		0		44		45366		1.86066
111111111011		34		0.101379		45		43639		1.9417
111111111011		33		0		44		45423		2.01553
1111111100111		33		0.19865		45		42283		1.82177
1111111100111		32		0.0954014		44		44418		1.82665
1111111100111		31		0		43		46159		1.82927
1111111110011		33		0.19865		45		42488		1.87144
1111111110011		32		0.0954014		44		44577		1.87243
1111111110011		31		0		43		46499		1.86925
111111111111		33		0		44		44866		1.97895
111111111111		33		0		44		44866		2.00979
1111111110111		32		0.0954014		44		43944		2.07735
1111111110111		31		0		43		45652		2.16268
1111111111011		32		0.0954014		44		44010		2.0757
1111111111011		31		0		43		45728		2.13303
11111111100111		31		0.186777		44		42737		2.07251
11111111100111		30		0.089427		43		44816		2.1633
11111111100111		29		0		42		46487		2.07058
11111111110011		31		0.186777		44		42934		1.98533
11111111110011		30		0.089427		43		44987		1.95232
11111111110011		29		0		42		46784		1.9521
1111111111111		31		0		43		45189		2.9393
1111111111111		31		0		43		45189		2.93577
11111111110111		30		0.089427		43		44327		3.28963
11111111110111		29		0		42		45998		3.50027
11111111111011		30		0.089427		43		44396		3.10572
11111111111011		29		0		42		46050		3.08726
111111111100111		29		0.174907		43		43258		2.87519
111111111100111		28		0.0834516		42		45257		2.90132
111111111100111		27		0		41		46788		2.90076
111111111110011		29		0.174907		43		43470		3.08639
111111111110011		28		0.0834516		42		45389		2.9332
111111111110011		27		0		41		47070		2.95078
11111111111111		29		0		42		45512		6.60576
11111111111111		29		0		42		45512		6.77549
111111111110111		28		0.0834516		42		44783		6.57681
111111111110111		27		0		41		46331		6.70831
111111111111011		28		0.0834516		42		44828		6.04697
111111111111011		27		0		41		46396		6.76566
1111111111100111		27		0.163037		42		43817		6.29466
1111111111100111		26		0.0774718		41		45671		6.19175
1111111111100111		25		0		40		47102		6.20478
1111111111110011		27		0.163037		42		43991		6.1869
1111111111110011		26		0.0774718		41		45813		6.17549
1111111111110011		25		0		40		47344		6.20943
