shape		t		lossrate		minCoverage		PM		runtime

1111111111		50		0		59		40537		4.89923
1111111111		50		0		59		40537		5.57826
11111110111		49		0.118929		59		39214		4.83067
11111110111		48		0		58		41329		4.35548
11111111011		49		0.118929		59		39338		3.71633
11111111011		48		0		58		41410		3.75182
111111100111		47		0.11405		58		40103		4.71661
111111100111		46		0		57		42215		4.96298
111111110011		47		0.11405		58		40304		5.87425
111111110011		46		0		57		42719		4.70378
11111111111		48		0		58		40808		3.30972
11111111111		48		0		58		40808		2.48476
111111110111		47		0.11405		58		39565		2.63612
111111110111		46		0		57		41616		2.66472
111111111011		47		0.11405		58		39670		5.02929
111111111011		46		0		57		41693		4.20723
1111111100111		45		0.109173		57		40467		4.56415
1111111100111		44		0		56		42496		3.47151
1111111110011		45		0.109173		57		40668		3.12358
1111111110011		44		0		56		42958		3.56344
111111111111		46		0		57		41103		4.21145
111111111111		46		0		57		41103		4.47788
1111111110111		45		0.109173		57		39948		2.70277
1111111110111		44		0		56		41929		2.7313
1111111111011		45		0.109173		57		40046		2.5409
1111111111011		44		0		56		42011		2.56898
11111111100111		43		0.104302		56		40834		2.55561
11111111100111		42		0		55		42756		2.55533
11111111110011		43		0.104302		56		41014		2.52439
11111111110011		42		0		55		43196		2.55032
1111111111111		44		0		56		41435		3.4356
1111111111111		44		0		56		41435		3.41254
11111111110111		43		0.104302		56		40334		4.4172
11111111110111		42		0		55		42213		5.23662
11111111111011		43		0.104302		56		40440		4.71652
11111111111011		42		0		55		42283		5.83071
111111111100111		41		0.0994375		55		41186		5.6965
111111111100111		40		0		54		43072		6.93091
111111111110011		41		0.0994375		55		41374		6.10738
111111111110011		40		0		54		43470		5.12209
11111111111111		42		0		55		41741		12.1846
11111111111111		42		0		55		41741		13.6138
111111111110111		41		0.0994375		55		40696		9.63632
111111111110111		40		0		54		42539		10.779
111111111111011		41		0.0994375		55		40791		11.5059
111111111111011		40		0		54		42603		12.6234
1111111111100111		40		0.195345		55		39371		12.4505
1111111111100111		39		0.0945758		54		41581		12.9987
1111111111100111		38		0		53		43396		13.8569
1111111111110011		40		0.195345		55		39594		14.0543
1111111111110011		39		0.0945758		54		41736		14.5624
1111111111110011		38		0		53		43774		13.6636
