shape		t		lossrate		minCoverage		PM		runtime

1111111111		39		0.186998		48		57501		3.47263
1111111111		38		0.145583		47		57804		3.49812
1111111111		37		0.109816		46		58044		3.67461
1111111111		36		0.0744167		45		58265		3.62882
1111111111		35		0.0320772		44		58501		3.62677
1111111111		34		0		43		58686		3.62815
1111111111		39		0.186998		48		57501		3.57972
1111111111		38		0.145583		47		57804		3.58105
1111111111		37		0.109816		46		58044		3.59541
1111111111		36		0.0744167		45		58265		3.5919
1111111111		35		0.0320772		44		58501		3.59173
1111111111		34		0		43		58686		3.58419
11111110111		38		0.193403		48		57465		6.14999
11111110111		37		0.15286		47		57752		5.43347
11111110111		36		0.1142		46		57991		6.49663
11111110111		35		0.0838181		45		58203		5.17565
11111110111		34		0.0608701		44		58407		6.17289
11111110111		33		0.0273423		43		58607		5.38898
11111110111		32		0.00571209		42		58761		6.97462
11111110111		31		0.000415094		41		58866		6.48348
11111110111		30		0		40		58956		5.92217
11111111011		38		0.19581		48		57475		7.93808
11111111011		37		0.154818		47		57756		8.03761
11111111011		36		0.119788		46		57986		8.06656
11111111011		35		0.0866665		45		58210		8.18299
11111111011		34		0.0612271		44		58412		8.21856
11111111011		33		0.0273423		43		58625		7.65557
11111111011		32		0.00571209		42		58765		7.40237
11111111011		31		0.000415094		41		58881		8.26411
11111111011		30		0		40		58962		7.69579
111111100111		36		0.164566		47		57685		8.35307
111111100111		35		0.123718		46		57956		8.3843
111111100111		34		0.0931959		45		58158		8.6071
111111100111		33		0.0675673		44		58346		8.27647
111111100111		32		0.0457418		43		58543		8.32316
111111100111		31		0.0278273		42		58696		8.01586
111111100111		30		0.0133697		41		58823		8.05329
111111100111		29		0.00535208		40		58917		8.00278
111111100111		28		0.00131621		39		59008		8.13507
111111100111		27		0.000277901		38		59062		7.81306
111111100111		26		0		37		59125		7.78567
111111110011		36		0.164534		47		57702		7.92117
111111110011		35		0.129712		46		57962		9.75626
111111110011		34		0.0977641		45		58173		8.24165
111111110011		33		0.0716728		44		58363		9.08443
111111110011		32		0.0470555		43		58563		8.07222
111111110011		31		0.0283972		42		58709		8.72008
111111110011		30		0.0133697		41		58834		8.03531
111111110011		29		0.00535208		40		58929		8.82268
111111110011		28		0.00131621		39		59018		8.97191
111111110011		27		0.000277901		38		59071		8.56768
111111110011		26		0		37		59135		8.51486
11111111111		36		0.173277		46		57651		6.03064
11111111111		35		0.135855		45		57914		6.34685
11111111111		34		0.103908		44		58124		5.88687
11111111111		33		0.0767309		43		58330		5.86511
11111111111		32		0.0509018		42		58517		5.8062
11111111111		31		0.0214703		41		58706		6.07319
11111111111		30		0		40		58852		6.19311
11111111111		36		0.173277		46		57651		5.75011
11111111111		35		0.135855		45		57914		5.72861
11111111111		34		0.103908		44		58124		5.77709
11111111111		33		0.0767309		43		58330		6.00416
11111111111		32		0.0509018		42		58517		6.10875
11111111111		31		0.0214703		41		58706		6.10457
11111111111		30		0		40		58852		5.98378
111111110111		35		0.177648		46		57635		6.11442
111111110111		34		0.140827		45		57877		5.98132
111111110111		33		0.109403		44		58108		6.11654
111111110111		32		0.0803934		43		58305		6.04241
111111110111		31		0.0580087		42		58480		6.19625
111111110111		30		0.0411315		41		58647		6.13533
111111110111		29		0.0182772		40		58806		6.05018
111111110111		28		0.00381404		39		58919		6.08815
111111110111		27		0.000277901		38		59006		6.17376
111111110111		26		0		37		59081		6.25613
111111111011		35		0.17985		46		57638		6.45751
111111111011		34		0.142811		45		57876		5.80238
111111111011		33		0.111046		44		58106		5.88412
111111111011		32		0.0845163		43		58310		6.37223
111111111011		31		0.060138		42		58481		6.11915
111111111011		30		0.0414088		41		58662		6.30882
111111111011		29		0.0182772		40		58809		6.3273
111111111011		28		0.00381404		39		58930		6.49698
111111111011		27		0.000277901		38		59008		5.90435
111111111011		26		0		37		59087		6.31421
1111111100111		34		0.192129		46		57589		6.02491
1111111100111		33		0.149807		45		57832		6.18077
1111111100111		32		0.115697		44		58068		6.03451
1111111100111		31		0.0880016		43		58272		6.62269
1111111100111		30		0.0652419		42		58454		6.23732
1111111100111		29		0.046308		41		58624		6.14356
1111111100111		28		0.0307719		40		58756		6.15701
1111111100111		27		0.018347		39		58879		6.3285
1111111100111		26		0.00875469		38		58963		6.19263
1111111100111		25		0.0034503		37		59049		6.15215
1111111100111		24		0.000851769		36		59116		6.49026
1111111100111		23		0.000174855		35		59178		6.11126
1111111100111		22		0		34		59228		6.47694
1111111110011		34		0.190586		46		57604		6.43422
1111111110011		33		0.150398		45		57848		6.1249
1111111110011		32		0.118877		44		58088		6.57601
1111111110011		31		0.0924434		43		58274		6.42603
1111111110011		30		0.0686627		42		58465		6.25135
1111111110011		29		0.0493316		41		58625		6.24477
1111111110011		28		0.0317827		40		58761		6.12144
1111111110011		27		0.018776		39		58888		6.22507
1111111110011		26		0.00875469		38		58975		6.45729
1111111110011		25		0.0034503		37		59061		6.33175
1111111110011		24		0.000851769		36		59124		6.23613
1111111110011		23		0.000174855		35		59186		6.33867
1111111110011		22		0		34		59229		6.52427
111111111111		34		0.197712		45		57566		6.16099
111111111111		33		0.158257		44		57804		5.58244
111111111111		32		0.124423		43		58048		6.33487
111111111111		31		0.0956795		42		58250		6.48178
111111111111		30		0.0718283		41		58435		6.31838
111111111111		29		0.0521413		40		58590		6.49827
111111111111		28		0.0338168		39		58751		6.50339
111111111111		27		0.0138289		38		58891		6.43767
111111111111		26		0		37		59007		6.25585
111111111111		34		0.197712		45		57566		6.05437
111111111111		33		0.158257		44		57804		6.08497
111111111111		32		0.124423		43		58048		6.20821
111111111111		31		0.0956795		42		58250		6.45744
111111111111		30		0.0718283		41		58435		5.937
111111111111		29		0.0521413		40		58590		6.21437
111111111111		28		0.0338168		39		58751		6.1085
111111111111		27		0.0138289		38		58891		5.91081
111111111111		26		0		37		59007		6.08386
1111111110111		32		0.160723		44		57811		3.13517
1111111110111		31		0.127456		43		58027		3.11545
1111111110111		30		0.0994458		42		58224		3.13833
1111111110111		29		0.076223		41		58423		3.16881
1111111110111		28		0.0551257		40		58581		3.16931
1111111110111		27		0.0387738		39		58726		3.16807
1111111110111		26		0.0265097		38		58850		3.16954
1111111110111		25		0.0115515		37		58968		3.16281
1111111110111		24		0.0023963		36		59059		3.16389
1111111110111		23		0.000174855		35		59126		3.16939
1111111110111		22		0		34		59187		3.15781
1111111111011		32		0.162658		44		57821		2.99265
1111111111011		31		0.129261		43		58026		2.99185
1111111111011		30		0.101036		42		58229		2.99566
1111111111011		29		0.0775008		41		58428		2.99966
1111111111011		28		0.0581091		40		58576		3.0058
1111111111011		27		0.040332		39		58729		3.01032
1111111111011		26		0.0267175		38		58854		3.01196
1111111111011		25		0.0115515		37		58978		3.00928
1111111111011		24		0.0023963		36		59065		3.01069
1111111111011		23		0.000174855		35		59135		3.01788
1111111111011		22		0		34		59188		3.01699
