shape		t		lossrate		minCoverage		PM		runtime

1111111111		23		0.163691		32		68981		4.7578
1111111111		22		0.128045		31		69025		5.27107
1111111111		21		0.0975976		30		69057		5.24064
1111111111		20		0.072464		29		69103		5.48036
1111111111		19		0.0523568		28		69133		5.47069
1111111111		18		0.0367074		27		69179		4.35736
1111111111		17		0.0248628		26		69212		4.09359
1111111111		16		0.0161793		25		69243		4.17805
1111111111		15		0.0100562		24		69288		4.19647
1111111111		14		0.00594157		23		69307		4.22678
1111111111		13		0.00332546		22		69340		4.55639
1111111111		12		0.00175886		21		69373		4.10213
1111111111		11		0.000873801		20		69409		4.23275
1111111111		10		0.000401152		19		69442		4.27328
1111111111		9		0.000166246		18		69554		4.14901
1111111111		8		5.99635e-05		17		69875		4.16166
1111111111		7		1.77787e-05		16		70921		4.13167
1111111111		6		3.94653e-06		15		75313		4.17198
1111111111		5		5.55549e-07		14		93299		4.26368
1111111111		4		3.45681e-08		13		164609		4.589
1111111111		3		0		12		450483		5.62325
1111111111		23		0.163691		32		68981		6.19825
1111111111		22		0.128045		31		69025		5.33732
1111111111		21		0.0975976		30		69057		5.88965
1111111111		20		0.072464		29		69103		5.89752
1111111111		19		0.0523568		28		69133		5.75297
1111111111		18		0.0367074		27		69179		5.64237
1111111111		17		0.0248628		26		69212		6.69506
1111111111		16		0.0161793		25		69243		6.84939
1111111111		15		0.0100562		24		69288		6.73148
1111111111		14		0.00594157		23		69307		6.65571
1111111111		13		0.00332546		22		69340		6.78791
1111111111		12		0.00175886		21		69373		7.37814
1111111111		11		0.000873801		20		69409		6.92941
1111111111		10		0.000401152		19		69442		6.3849
1111111111		9		0.000166246		18		69554		6.16308
1111111111		8		5.99635e-05		17		69875		5.75486
1111111111		7		1.77787e-05		16		70921		6.20955
1111111111		6		3.94653e-06		15		75313		6.21462
1111111111		5		5.55549e-07		14		93299		6.37049
1111111111		4		3.45681e-08		13		164609		6.72309
1111111111		3		0		12		450483		8.20247
11111110111		22		0.174954		32		68979		6.23428
11111110111		21		0.137704		31		69020		6.63662
11111110111		20		0.105647		30		69057		6.17009
11111110111		19		0.0787785		29		69105		5.89484
11111110111		18		0.056942		28		69136		6.82618
11111110111		17		0.0397891		27		69179		6.07938
11111110111		16		0.0268068		26		69215		5.60158
11111110111		15		0.0173485		25		69250		5.66218
