shape		t		lossrate		minCoverage		PM		runtime

1111111111		24		0.153054		33		53995		3.60396
1111111111		23		0.0787928		32		54600		3.13448
1111111111		22		0		31		55243		3.55404
1111111111		24		0.153054		33		53995		3.60488
1111111111		23		0.0787928		32		54600		3.54371
1111111111		22		0		31		55243		3.47038
11111110111		24		0.191248		34		53453		3.19249
11111110111		23		0.148787		33		53948		3.40919
11111110111		22		0.11409		32		54397		3.52064
11111110111		21		0.0409869		31		55069		3.46945
11111110111		20		0.00458698		30		55372		3.50338
11111110111		19		0		29		55560		3.45878
11111111011		24		0.198977		34		53429		3.50386
11111111011		23		0.150994		33		53954		3.96623
11111111011		22		0.11409		32		54414		3.63192
11111111011		21		0.0409869		31		55095		3.28424
11111111011		20		0.00458698		30		55390		3.04745
11111111011		19		0		29		55580		3.47536
111111100111		23		0.186523		34		53492		3.22932
111111100111		22		0.145563		33		53934		3.34407
111111100111		21		0.109984		32		54357		3.44968
111111100111		20		0.0695775		31		54862		3.41543
111111100111		19		0.0377725		30		55237		3.25527
111111100111		18		0.0119021		29		55512		3.71029
111111100111		17		0.00334143		28		55702		3.69093
111111100111		16		0		27		55839		3.62989
111111110011		23		0.196461		34		53469		3.68131
111111110011		22		0.149995		33		53947		3.72093
111111110011		21		0.113907		32		54384		3.53277
111111110011		20		0.0695775		31		54905		3.67149
111111110011		19		0.0377725		30		55279		3.38162
111111110011		18		0.0119021		29		55541		3.25388
111111110011		17		0.00334143		28		55717		3.54754
111111110011		16		0		27		55849		3.59988
11111111111		23		0.196763		33		53463		2.64369
11111111111		22		0.155269		32		53956		2.8025
11111111111		21		0.114583		31		54423		2.69174
11111111111		20		0.0577279		30		54883		2.51479
11111111111		19		0		29		55404		2.53061
11111111111		23		0.196763		33		53463		2.76377
11111111111		22		0.155269		32		53956		3.05307
11111111111		21		0.114583		31		54423		2.62459
11111111111		20		0.0577279		30		54883		2.6521
11111111111		19		0		29		55404		2.92235
111111110111		22		0.191575		33		53491		2.98486
111111110111		21		0.146605		32		53972		2.79566
111111110111		20		0.111808		31		54350		2.6548
111111110111		19		0.0839119		30		54768		2.59534
111111110111		18		0.0299468		29		55293		2.64031
111111110111		17		0.00334143		28		55552		2.64262
111111110111		16		0		27		55721		2.89067
111111111011		22		0.19264		33		53504		2.61878
111111111011		21		0.153204		32		53949		2.25846
111111111011		20		0.113739		31		54360		2.80306
111111111011		19		0.0839119		30		54786		2.882
111111111011		18		0.0299468		29		55319		2.55505
111111111011		17		0.00334143		28		55562		2.72303
111111111011		16		0		27		55731		3.0329
1111111100111		21		0.187295		33		53529		2.35832
1111111100111		20		0.143918		32		53981		2.10207
1111111100111		19		0.11		31		54390		2.59055
1111111100111		18		0.0809207		30		54736		2.57307
1111111100111		17		0.0506552		29		55157		2.68389
1111111100111		16		0.0268787		28		55466		2.93269
1111111100111		15		0.00845515		27		55693		2.73651
1111111100111		14		0.00229302		26		55850		2.68832
1111111100111		13		0		25		55951		2.80891
1111111110011		21		0.189273		33		53557		2.84566
1111111110011		20		0.152318		32		53950		2.92243
1111111110011		19		0.11389		31		54404		2.62715
1111111110011		18		0.0843044		30		54765		3.04523
1111111110011		17		0.0506552		29		55203		2.46001
1111111110011		16		0.0268787		28		55490		3.15994
1111111110011		15		0.00845515		27		55712		2.5782
1111111110011		14		0.00229302		26		55854		2.69288
1111111110011		13		0		25		55959		2.82741
111111111111		21		0.189804		32		53562		2.89243
111111111111		20		0.15051		31		53984		2.88906
111111111111		19		0.115944		30		54380		2.49008
111111111111		18		0.0838767		29		54755		2.71899
111111111111		17		0.0411664		28		55192		2.87123
111111111111		16		0		27		55568		2.76652
111111111111		21		0.189804		32		53562		3.33969
111111111111		20		0.15051		31		53984		2.7336
111111111111		19		0.115944		30		54380		2.86308
111111111111		18		0.0838767		29		54755		3.14278
111111111111		17		0.0411664		28		55192		3.39634
111111111111		16		0		27		55568		2.56737
1111111110111		20		0.183825		32		53611		3.05482
1111111110111		19		0.146655		31		54004		2.88742
1111111110111		18		0.109771		30		54371		2.9998
1111111110111		17		0.081764		29		54767		2.69142
1111111110111		16		0.0592611		28		55104		2.70625
1111111110111		15		0.0207917		27		55521		2.7905
1111111110111		14		0.00229302		26		55739		3.01885
1111111110111		13		0		25		55865		2.60273
1111111111011		20		0.184911		32		53617		3.08526
1111111111011		19		0.147603		31		54011		2.36273
1111111111011		18		0.11538		30		54349		2.85946
1111111111011		17		0.0834232		29		54787		2.37143
1111111111011		16		0.0592611		28		55126		2.67401
1111111111011		15		0.0207917		27		55531		2.50699
1111111111011		14		0.00229302		26		55739		2.87998
1111111111011		13		0		25		55870		2.61338
11111111100111		19		0.178612		32		53639		2.75313
11111111100111		18		0.143629		31		54055		2.58475
11111111100111		17		0.10803		30		54461		2.05838
11111111100111		16		0.0804182		29		54781		2.56774
11111111100111		15		0.0567476		28		55112		2.27282
11111111100111		14		0.034765		27		55456		2.50134
11111111100111		13		0.0177681		26		55688		2.84098
11111111100111		12		0.00559355		25		55861		3.07459
11111111100111		11		0.00144102		24		55971		2.83436
11111111100111		10		0		23		56064		3.33379
11111111110011		19		0.180763		32		53658		2.54776
11111111110011		18		0.145596		31		54053		2.63459
11111111110011		17		0.114957		30		54415		2.83009
11111111110011		16		0.0837764		29		54799		3.05551
11111111110011		15		0.0595587		28		55140		2.64896
11111111110011		14		0.034765		27		55475		2.92126
11111111110011		13		0.0177681		26		55709		2.45669
11111111110011		12		0.00559355		25		55868		3.14338
11111111110011		11		0.00144102		24		55977		3.03604
11111111110011		10		0		23		56075		2.96127
1111111111111		19		0.181407		31		53682		4.65063
1111111111111		18		0.14434		30		54051		4.36422
1111111111111		17		0.111838		29		54406		3.99333
1111111111111		16		0.0843635		28		54755		4.31838
1111111111111		15		0.0592037		27		55134		3.27448
1111111111111		14		0.0279011		26		55442		4.34138
1111111111111		13		0		25		55748		3.87367
1111111111111		19		0.181407		31		53682		3.8931
1111111111111		18		0.14434		30		54051		4.47734
1111111111111		17		0.111838		29		54406		4.07959
1111111111111		16		0.0843635		28		54755		4.50034
1111111111111		15		0.0592037		27		55134		4.18519
1111111111111		14		0.0279011		26		55442		4.45588
1111111111111		13		0		25		55748		4.04937
11111111110111		18		0.174669		31		53710		4.03692
11111111110111		17		0.139555		30		54087		4.5705
11111111110111		16		0.109093		29		54461		4.52698
11111111110111		15		0.0795318		28		54824		4.04487
11111111110111		14		0.0571022		27		55143		4.06383
11111111110111		13		0.0389071		26		55439		4.19689
11111111110111		12		0.0132264		25		55738		4.22273
11111111110111		11		0.00144102		24		55888		4.21726
11111111110111		10		0		23		55993		4.03868
11111111111011		18		0.175735		31		53718		3.43676
11111111111011		17		0.140564		30		54092		4.09426
11111111111011		16		0.11008		29		54448		4.373
11111111111011		15		0.0841223		28		54813		4.29612
11111111111011		14		0.0584724		27		55149		4.42786
11111111111011		13		0.0389071		26		55439		3.44788
11111111111011		12		0.0132264		25		55742		4.20768
11111111111011		11		0.00144102		24		55896		4.21991
11111111111011		10		0		23		55999		4.15403
111111111100111		17		0.168414		31		53787		4.02577
111111111100111		16		0.135301		30		54176		4.16743
111111111100111		15		0.106329		29		54509		4.33846
111111111100111		14		0.077867		28		54869		4.20223
111111111100111		13		0.0555897		27		55191		4.45584
111111111100111		12		0.0368009		26		55455		4.05977
111111111100111		11		0.0216581		25		55698		4.64705
111111111100111		10		0.0104625		24		55867		4.12976
111111111100111		9		0.00331673		23		56004		4.26561
111111111100111		8		0.000785496		22		56105		3.97105
111111111100111		7		0		21		56180		3.59722
111111111110011		17		0.170581		31		53800		4.39834
111111111110011		16		0.137483		30		54180		4.48104
111111111110011		15		0.108357		29		54515		4.31074
111111111110011		14		0.0832978		28		54826		3.52875
111111111110011		13		0.0583823		27		55203		3.81082
111111111110011		12		0.0389982		26		55460		4.20761
111111111110011		11		0.0216581		25		55717		4.57076
111111111110011		10		0.0104625		24		55875		4.44224
111111111110011		9		0.00331673		23		56014		4.19241
111111111110011		8		0.000785496		22		56109		4.47835
111111111110011		7		0		21		56183		4.66207
11111111111111		17		0.171614		30		53780		8.88297
11111111111111		16		0.136777		29		54144		9.37621
11111111111111		15		0.106166		28		54519		8.03866
11111111111111		14		0.0804076		27		54839		9.08354
11111111111111		13		0.0587648		26		55160		8.67694
11111111111111		12		0.0391262		25		55437		8.7066
11111111111111		11		0.0171027		24		55704		9.10749
11111111111111		10		0		23		55906		9.05636
11111111111111		17		0.171614		30		53780		7.94918
11111111111111		16		0.136777		29		54144		9.18595
11111111111111		15		0.106166		28		54519		9.02408
11111111111111		14		0.0804076		27		54839		8.50168
11111111111111		13		0.0587648		26		55160		8.80097
11111111111111		12		0.0391262		25		55437		9.48302
11111111111111		11		0.0171027		24		55704		6.58768
11111111111111		10		0		23		55906		8.79018
111111111110111		16		0.164033		30		53838		9.07384
111111111110111		15		0.130827		29		54236		8.75973
111111111110111		14		0.1022		28		54572		8.26027
111111111110111		13		0.0778428		27		54903		8.9595
111111111110111		12		0.0545105		26		55214		9.13781
111111111110111		11		0.0366863		25		55483		9.31351
111111111110111		10		0.022573		24		55704		9.07816
111111111110111		9		0.00727351		23		55907		8.6663
111111111110111		8		0.000785496		22		56041		8.49965
111111111110111		7		0		21		56137		8.71745
111111111111011		16		0.165063		30		53855		8.52207
111111111111011		15		0.131843		29		54243		8.66221
111111111111011		14		0.103242		28		54574		8.51249
111111111111011		13		0.078877		27		54901		8.74632
111111111111011		12		0.0580442		26		55195		9.18051
111111111111011		11		0.0377469		25		55487		8.52594
111111111111011		10		0.022573		24		55704		8.68354
111111111111011		9		0.00727351		23		55916		8.55014
111111111111011		8		0.000785496		22		56048		8.13378
111111111111011		7		0		21		56134		8.45882
1111111111100111		16		0.192528		31		53539		7.67874
1111111111100111		15		0.157043		30		53938		8.82486
1111111111100111		14		0.125607		29		54316		9.31648
1111111111100111		13		0.0983926		28		54641		9.0755
1111111111100111		12		0.0750815		27		54967		8.18311
1111111111100111		11		0.0526608		26		55280		8.11985
1111111111100111		10		0.0352454		25		55524		8.81459
1111111111100111		9		0.0213692		24		55716		8.71568
1111111111100111		8		0.0117775		23		55913		8.52221
1111111111100111		7		0.00525733		22		56052		8.76538
1111111111100111		6		0.0016258		21		56145		8.64474
1111111111100111		5		0.000327178		20		56223		9.14871
1111111111100111		4		0		19		56289		8.61989
1111111111110011		16		0.194675		31		53548		8.64982
1111111111110011		15		0.159006		30		53956		8.9197
1111111111110011		14		0.127784		29		54316		9.28936
1111111111110011		13		0.100655		28		54644		8.20525
1111111111110011		12		0.076947		27		54959		9.24612
1111111111110011		11		0.0567611		26		55260		9.01506
1111111111110011		10		0.0374304		25		55505		8.33143
1111111111110011		9		0.0229867		24		55733		8.35714
1111111111110011		8		0.0117775		23		55922		8.31626
1111111111110011		7		0.00525733		22		56057		8.25593
1111111111110011		6		0.0016258		21		56147		8.70166
1111111111110011		5		0.000327178		20		56223		8.75794
1111111111110011		4		0		19		56297		9.05999
