shape		t		lossrate		minCoverage		PM		runtime

1111111111		40		0		49		43645		3.47331
1111111111		40		0		49		43645		3.69641
11111110111		39		0.110461		49		42506		3.48477
11111110111		38		0		48		44490		4.25196
11111111011		39		0.110461		49		42600		3.95427
11111111011		38		0		48		44574		3.75241
111111100111		37		0.104773		48		43407		3.81177
111111100111		36		0		47		45316		3.38721
111111110011		37		0.104773		48		43598		3.63157
111111110011		36		0		47		45756		3.78212
11111111111		38		0		48		43947		2.46924
11111111111		38		0		48		43947		2.50927
111111110111		37		0.104773		48		42911		2.47353
111111110111		36		0		47		44776		2.84256
111111111011		37		0.104773		48		43007		2.70071
111111111011		36		0		47		44857		2.90831
1111111100111		35		0.0990938		47		43783		3.01417
1111111100111		34		0		46		45616		3.18988
1111111110011		35		0.0990938		47		43973		2.558
1111111110011		34		0		46		45994		2.77431
111111111111		36		0		47		44283		3.07611
111111111111		36		0		47		44283		2.69541
1111111110111		35		0.0990938		47		43286		2.91498
1111111110111		34		0		46		45085		3.08723
1111111111011		35		0.0990938		47		43373		2.86523
1111111111011		34		0		46		45171		2.97207
11111111100111		34		0.194259		47		41960		3.36989
11111111100111		33		0.0934185		46		44157		2.86046
11111111100111		32		0		45		45902		2.79767
11111111110011		34		0.194259		47		42198		2.9829
11111111110011		33		0.0934185		46		44329		2.56934
11111111110011		32		0		45		46243		3.02807
1111111111111		34		0		46		44614		3.66187
1111111111111		34		0		46		44614		4.52568
11111111110111		33		0.0934185		46		43676		4.05001
11111111110111		32		0		45		45399		4.15919
11111111111011		33		0.0934185		46		43770		4.42143
11111111111011		32		0		45		45478		4.49937
111111111100111		32		0.182986		46		42467		4.10488
111111111100111		31		0.0877464		45		44539		4.26226
111111111100111		30		0		44		46212		4.2084
111111111110011		32		0.182986		46		42670		3.72994
111111111110011		31		0.0877464		45		44694		4.25689
111111111110011		30		0		44		46522		3.30604
11111111111111		32		0		45		44932		8.3358
11111111111111		32		0		45		44932		8.26578
111111111110111		31		0.0877464		45		44080		8.02981
111111111110111		30		0		44		45739		8.66985
111111111111011		31		0.0877464		45		44159		8.23531
111111111111011		30		0		44		45791		8.1086
1111111111100111		30		0.171716		45		42960		9.70855
1111111111100111		29		0.0820711		44		44946		9.60051
1111111111100111		28		0		43		46501		7.76205
1111111111110011		30		0.171716		45		43147		9.45091
1111111111110011		29		0.0820711		44		45085		9.01648
1111111111110011		28		0		43		46796		9.31915
