shape		t		lossrate		minCoverage		PM		runtime

1111111111		21		0.15565		30		62378		4.22689
1111111111		20		0.114638		29		62445		4.04455
1111111111		19		0.0800929		28		62502		4.02202
1111111111		18		0.0546604		27		62534		3.87978
1111111111		17		0.0360977		26		62570		3.96526
1111111111		16		0.022792		25		62598		3.01842
1111111111		15		0.013509		24		62641		4.32845
1111111111		14		0.00737102		23		62675		3.95394
1111111111		13		0.00357919		22		62709		4.37811
1111111111		12		0.00138445		21		62739		4.09616
1111111111		11		0.00030719		20		62784		3.99004
1111111111		10		0		19		62817		3.7272
1111111111		21		0.15565		30		62378		3.49073
1111111111		20		0.114638		29		62445		4.03866
1111111111		19		0.0800929		28		62502		4.12038
1111111111		18		0.0546604		27		62534		3.31431
1111111111		17		0.0360977		26		62570		3.58071
1111111111		16		0.022792		25		62598		3.98015
1111111111		15		0.013509		24		62641		3.66715
1111111111		14		0.00737102		23		62675		3.48217
1111111111		13		0.00357919		22		62709		4.08551
1111111111		12		0.00138445		21		62739		3.89417
1111111111		11		0.00030719		20		62784		3.57151
1111111111		10		0		19		62817		4.39426
11111110111		20		0.159991		30		62358		3.82203
11111110111		19		0.120978		29		62434		4.27007
11111110111		18		0.0874985		28		62499		4.49472
11111110111		17		0.0600224		27		62532		3.828
11111110111		16		0.0389663		26		62572		3.93184
11111110111		15		0.0240138		25		62600		4.18472
11111110111		14		0.014243		24		62641		3.8444
11111110111		13		0.00803426		23		62677		4.17727
11111110111		12		0.00411629		22		62712		4.27116
11111110111		11		0.00187903		21		62740		4.3634
11111110111		10		0.000746397		20		62785		4.20913
11111110111		9		0.000228916		19		62816		3.72434
11111110111		8		4.57634e-05		18		62905		3.86665
11111110111		7		4.9936e-06		17		63107		3.80766
11111110111		6		2.18168e-07		16		63850		4.13526
11111110111		5		0		15		67045		4.19757
11111111011		20		0.160593		30		62358		4.0107
11111111011		19		0.121654		29		62438		4.1767
11111111011		18		0.0881545		28		62499		3.72407
11111111011		17		0.0603185		27		62532		4.11402
11111111011		16		0.0393988		26		62575		3.78529
11111111011		15		0.0250076		25		62601		3.62524
11111111011		14		0.0152487		24		62642		3.50045
11111111011		13		0.00870875		23		62680		4.36887
11111111011		12		0.0045613		22		62713		4.10199
11111111011		11		0.00207796		21		62741		3.57548
11111111011		10		0.00078892		20		62786		3.63242
11111111011		9		0.000232142		19		62817		3.85485
11111111011		8		4.57634e-05		18		62913		4.34647
11111111011		7		4.9936e-06		17		63138		4.93991
11111111011		6		2.18168e-07		16		63994		4.51108
11111111011		5		0		15		67606		3.75066
111111100111		19		0.166681		30		62354		3.93618
111111100111		18		0.127097		29		62421		3.78247
111111100111		17		0.0939856		28		62488		3.1311
111111100111		16		0.0667588		27		62526		3.93519
111111100111		15		0.0454021		26		62567		4.46147
111111100111		14		0.0292657		25		62598		3.59461
111111100111		13		0.0178414		24		62643		3.84315
111111100111		12		0.0102165		23		62681		4.00752
111111100111		11		0.00550629		22		62709		3.77582
111111100111		10		0.00278599		21		62742		3.49617
111111100111		9		0.00130791		20		62785		4.38085
111111100111		8		0.000560596		19		62816		4.29897
111111100111		7		0.000214109		18		62911		3.85111
111111100111		6		7.15918e-05		17		63131		3.5698
111111100111		5		2.03735e-05		16		63904		3.83527
111111100111		4		4.67699e-06		15		67356		3.85357
111111100111		3		7.7459e-07		14		81982		4.12993
111111100111		2		7.05034e-08		12		399681		3.99996
111111100111		1		1.72986e-09		10		5423797		14.8383
111111110011		19		0.166312		30		62354		4.09228
111111110011		18		0.127831		29		62425		3.75936
111111110011		17		0.095105		28		62491		4.32025
111111110011		16		0.0678469		27		62529		4.00836
111111110011		15		0.046436		26		62570		3.56577
111111110011		14		0.0302142		25		62603		4.28517
