shape		t		lossrate		minCoverage		PM		runtime

1111111111		55		0		64		38994		3.1382
1111111111		55		0		64		38994		3.12186
11111110111		54		0.122303		64		37697		3.92366
11111110111		53		0		63		39843		4.62083
11111111011		54		0.122303		64		37783		3.87995
11111111011		53		0		63		39934		3.91577
111111100111		52		0.11775		63		38645		3.54119
111111100111		51		0		62		40762		3.82168
111111110011		52		0.11775		63		38836		3.45843
111111110011		51		0		62		41262		3.49289
11111111111		53		0		63		39233		4.01978
11111111111		53		0		63		39233		2.50724
111111110111		52		0.11775		63		38019		4.02803
111111110111		51		0		62		40135		5.59114
111111111011		52		0.11775		63		38126		3.74612
111111111011		51		0		62		40200		4.43228
1111111100111		50		0.113199		62		39000		3.93793
1111111100111		49		0		61		41018		4.08973
1111111110011		50		0.113199		62		39172		2.58648
1111111110011		49		0		61		41509		2.58223
111111111111		51		0		62		39521		2.64791
111111111111		51		0		62		39521		2.60001
1111111110111		50		0.113199		62		38390		2.64149
1111111110111		49		0		61		40415		2.71083
1111111111011		50		0.113199		62		38468		3.79355
1111111111011		49		0		61		40492		4.31656
