shape		t		lossrate		minCoverage		PM		runtime

1111111111		29		0.17072		38		58263		4.1599
1111111111		28		0.128835		37		58421		3.78833
1111111111		27		0.0941518		36		58593		3.81211
1111111111		26		0.0659859		35		58758		3.94281
1111111111		25		0.0413279		34		58874		4.44814
1111111111		24		0.0164376		33		58986		3.22237
1111111111		23		0		32		59070		4.23655
1111111111		29		0.17072		38		58263		3.59932
1111111111		28		0.128835		37		58421		3.83208
1111111111		27		0.0941518		36		58593		3.99103
1111111111		26		0.0659859		35		58758		3.91411
1111111111		25		0.0413279		34		58874		3.7277
1111111111		24		0.0164376		33		58986		3.47334
1111111111		23		0		32		59070		3.74809
11111110111		28		0.174775		38		58241		4.29919
11111110111		27		0.131907		37		58426		3.82694
11111110111		26		0.0983503		36		58576		4.3011
11111110111		25		0.0689658		35		58741		4.40378
11111110111		24		0.0469433		34		58848		4.26845
11111110111		23		0.030892		33		58954		4.1508
11111110111		22		0.0131006		32		59046		3.8557
11111110111		21		0.00266728		31		59123		3.90291
11111110111		20		0.000191624		30		59174		3.9621
11111110111		19		0		29		59230		3.68112
11111111011		28		0.175599		38		58247		4.49284
11111111011		27		0.134395		37		58428		3.81487
11111111011		26		0.100325		36		58584		4.38772
11111111011		25		0.072985		35		58736		4.17053
11111111011		24		0.048984		34		58851		4.60521
11111111011		23		0.0311597		33		58960		4.42229
11111111011		22		0.0131006		32		59054		4.13762
11111111011		21		0.00266728		31		59122		4.24278
11111111011		20		0.000191624		30		59173		4.40688
11111111011		19		0		29		59231		3.79548
111111100111		27		0.197851		38		58187		4.37801
111111100111		26		0.145318		37		58400		4.2698
111111100111		25		0.106681		36		58558		3.5958
111111100111		24		0.0757593		35		58704		4.23171
111111100111		23		0.0534461		34		58819		3.81004
111111100111		22		0.0356768		33		58932		3.81863
111111100111		21		0.0224077		32		59026		4.49265
111111100111		20		0.0125968		31		59101		3.63576
111111100111		19		0.00581937		30		59170		3.51398
111111100111		18		0.00218568		29		59221		4.07776
111111100111		17		0.000534735		28		59255		3.46549
111111100111		16		0.000101487		27		59304		3.96271
111111100111		15		0		26		59342		3.92308
111111110011		27		0.190299		38		58228		3.83866
111111110011		26		0.144485		37		58415		4.18681
111111110011		25		0.107536		36		58573		4.01337
111111110011		24		0.0802017		35		58707		4.18216
111111110011		23		0.0568017		34		58822		3.634
111111110011		22		0.0384454		33		58931		3.76345
111111110011		21		0.0233593		32		59033		4.05309
111111110011		20		0.0129786		31		59105		4.01575
111111110011		19		0.00581937		30		59178		3.6751
111111110011		18		0.00218568		29		59223		4.12946
111111110011		17		0.000534735		28		59258		4.15089
111111110011		16		0.000101487		27		59307		3.88754
111111110011		15		0		26		59351		3.62297
11111111111		27		0.19548		37		58217		2.68757
11111111111		26		0.151041		36		58374		3.17202
11111111111		25		0.114025		35		58532		3.03501
11111111111		24		0.0838733		34		58697		3.2815
