shape		t		lossrate		minCoverage		PM		runtime

1111111111		40		0		49		23509		3.05577
1111111111		40		0		49		23509		3.11791
11111110111		40		0		50		23509		3.08061
11111111011		40		0		50		23509		3.59895
111111100111		39		0		50		23509		2.55436
111111110011		39		0		50		23509		3.1448
11111111111		40		0		50		23509		2.1838
11111111111		40		0		50		23509		2.28825
111111110111		39		0		50		23509		2.41788
111111111011		39		0		50		23509		2.31149
1111111100111		38		0		50		23509		2.41084
1111111110011		38		0		50		23509		2.28992
111111111111		39		0		50		23509		2.77313
111111111111		39		0		50		23509		2.26174
1111111110111		38		0		50		23509		1.95482
1111111111011		38		0		50		23509		2.95469
11111111100111		37		0		50		23509		2.69423
11111111110011		37		0		50		23509		2.49611
1111111111111		38		0		50		23509		3.80463
1111111111111		38		0		50		23509		3.4999
11111111110111		37		0		50		23509		3.56343
11111111111011		37		0		50		23509		3.98151
111111111100111		36		0		50		23509		4.38342
111111111110011		36		0		50		23509		3.76902
11111111111111		37		0		50		23509		8.32124
11111111111111		37		0		50		23509		9.34169
111111111110111		36		0		50		23509		8.07313
111111111111011		36		0		50		23509		8.4632
1111111111100111		35		0		50		23509		8.49825
1111111111110011		35		0		50		23509		7.86231
