shape		t		lossrate		minCoverage		PM		runtime

1111111111		19		0.178607		28		65373		4.23245
1111111111		18		0.137687		27		65420		3.78816
1111111111		17		0.10302		26		65456		3.70912
1111111111		16		0.0745872		25		65491		4.32231
1111111111		15		0.0521688		24		65528		3.92409
1111111111		14		0.0350887		23		65560		4.47494
1111111111		13		0.0224685		22		65595		4.08672
1111111111		12		0.0135811		21		65624		3.49257
1111111111		11		0.00775836		20		65669		3.86921
1111111111		10		0.00419543		19		65709		3.72859
1111111111		9		0.00210839		18		65790		3.76959
1111111111		8		0.00095994		17		66024		2.97451
1111111111		7		0.000381864		16		66858		4.20392
1111111111		6		0.00012569		15		70357		3.51608
1111111111		5		3.12895e-05		14		84568		4.5714
1111111111		4		4.95997e-06		13		139963		4.44331
1111111111		3		3.37163e-07		12		362900		4.50861
1111111111		2		0		11		1273215		5.55392
1111111111		19		0.178607		28		65373		4.02865
1111111111		18		0.137687		27		65420		3.85206
1111111111		17		0.10302		26		65456		3.68814
1111111111		16		0.0745872		25		65491		3.48521
1111111111		15		0.0521688		24		65528		3.76807
1111111111		14		0.0350887		23		65560		4.15022
1111111111		13		0.0224685		22		65595		3.50999
1111111111		12		0.0135811		21		65624		3.43114
1111111111		11		0.00775836		20		65669		3.36658
1111111111		10		0.00419543		19		65709		4.14381
1111111111		9		0.00210839		18		65790		3.90329
1111111111		8		0.00095994		17		66024		3.89604
1111111111		7		0.000381864		16		66858		4.13446
1111111111		6		0.00012569		15		70357		3.85136
1111111111		5		3.12895e-05		14		84568		4.90405
1111111111		4		4.95997e-06		13		139963		4.7321
1111111111		3		3.37163e-07		12		362900		4.63028
1111111111		2		0		11		1273215		5.82302
11111110111		18		0.185852		28		65374		4.70172
11111110111		17		0.14345		27		65415		3.89498
11111110111		16		0.107005		26		65453		4.0511
11111110111		15		0.0770558		25		65495		4.04492
11111110111		14		0.053511		24		65527		4.41676
11111110111		13		0.0356752		23		65557		4.95588
11111110111		12		0.0226532		22		65596		4.70613
11111110111		11		0.0135696		21		65626		4.80523
11111110111		10		0.00758843		20		65671		3.76012
11111110111		9		0.00391902		19		65707		5.4725
11111110111		8		0.00184503		18		65797		4.18353
11111110111		7		0.000777717		17		66043		4.7976
11111110111		6		0.000285555		16		66922		4.04917
11111110111		5		8.71165e-05		15		70543		4.58627
11111110111		4		2.05707e-05		14		85285		5.1086
11111110111		3		3.41773e-06		13		143169		5.36966
11111110111		2		3.44834e-07		12		378307		5.81015
11111110111		1		1.53049e-08		10		6037027		16.6665
11111111011		18		0.18509		28		65372		4.95507
11111111011		17		0.142974		27		65415		4.47685
11111111011		16		0.107073		26		65455		4.50603
11111111011		15		0.0777139		25		65496		4.62974
11111111011		14		0.0545229		24		65527		4.56602
11111111011		13		0.0367544		23		65557		4.29222
11111111011		12		0.0236109		22		65595		4.3894
11111111011		11		0.0143232		21		65628		4.37559
11111111011		10		0.00814277		20		65671		4.01445
11111111011		9		0.00430476		19		65711		4.38243
11111111011		8		0.00209299		18		65805		4.1957
11111111011		7		0.000917809		17		66082		4.31403
11111111011		6		0.000350091		16		67099		4.83983
11111111011		5		0.000109771		15		71159		4.60422
11111111011		4		2.62799e-05		14		87631		5.01295
11111111011		3		4.35873e-06		13		152952		5.08637
11111111011		2		4.30949e-07		12		418393		5.35194
11111111011		1		1.84332e-08		10		5986835		17.7453
111111100111		17		0.192497		28		65362		3.51515
111111100111		16		0.150114		27		65411		4.54732
111111100111		15		0.113405		26		65454		4.73435
111111100111		14		0.0826627		25		65492		4.12696
111111100111		13		0.0579135		24		65526		4.10437
