shape		t		lossrate		minCoverage		PM		runtime

1111111111		34		0.124357		43		53033		3.45377
1111111111		33		0		42		54235		3.97285
1111111111		34		0.124357		43		53033		3.49946
1111111111		33		0		42		54235		3.74088
11111110111		33		0.182297		43		52715		4.2172
11111110111		32		0.0663098		42		53909		4.43044
11111110111		31		0.00735287		41		54434		4.20075
11111110111		30		0		40		54694		4.01098
11111111011		33		0.182297		43		52764		4.10591
11111111011		32		0.0663098		42		53938		3.88887
11111111011		31		0.00735287		41		54457		4.16808
11111111011		30		0		40		54726		4.11198
111111100111		32		0.17541		43		52577		3.97815
111111100111		31		0.113346		42		53516		3.79642
111111100111		30		0.0642428		41		54118		3.82243
111111100111		29		0.0200454		40		54608		4.30162
111111100111		28		0.00601622		39		54871		3.9888
111111100111		27		0		38		55094		4.12567
111111110011		32		0.179516		43		52629		3.86472
111111110011		31		0.113346		42		53595		4.26379
111111110011		30		0.0642428		41		54167		3.95093
111111110011		29		0.0200454		40		54659		3.61916
111111110011		28		0.00601622		39		54895		3.91109
111111110011		27		0		38		55133		3.82468
11111111111		32		0.182744		42		52697		3.00451
11111111111		31		0.0994627		41		53502		2.54088
11111111111		30		0		40		54448		2.99596
11111111111		32		0.182744		42		52697		2.70752
11111111111		31		0.0994627		41		53502		2.93457
11111111111		30		0		40		54448		2.90406
111111110111		31		0.180321		42		52579		2.29408
111111110111		30		0.146294		41		53246		3.2934
111111110111		29		0.0534962		40		54210		3.08776
111111110111		28		0.00601622		39		54644		3.02813
111111110111		27		0		38		54868		2.76945
111111111011		31		0.182353		42		52609		3.02979
111111111011		30		0.146294		41		53287		3.07476
111111111011		29		0.0534962		40		54236		3.18159
111111111011		28		0.00601622		39		54650		2.65421
111111111011		27		0		38		54899		3.07755
1111111100111		30		0.176371		42		52594		2.50458
1111111100111		29		0.141362		41		53147		2.52428
1111111100111		28		0.0914011		40		53895		2.44701
1111111100111		27		0.0515676		39		54414		2.54307
1111111100111		26		0.0162478		38		54808		2.42862
1111111100111		25		0.00481458		37		55042		3.08196
1111111100111		24		0		36		55236		2.81541
1111111110011		30		0.180435		42		52620		2.70044
1111111110011		29		0.14506		41		53185		2.7133
1111111110011		28		0.0914011		40		53945		3.02173
1111111110011		27		0.0515676		39		54464		2.69664
1111111110011		26		0.0162478		38		54832		2.91829
1111111110011		25		0.00481458		37		55063		2.22657
1111111110011		24		0		36		55272		2.94616
111111111111		30		0.187004		41		52556		2.63655
111111111111		29		0.146443		40		53249		3.35499
111111111111		28		0.078046		39		53905		3.2675
111111111111		27		0		38		54664		3.75365
111111111111		30		0.187004		41		52556		3.01721
111111111111		29		0.146443		40		53249		3.34011
111111111111		28		0.078046		39		53905		2.26126
111111111111		27		0		38		54664		3.1103
1111111110111		29		0.178997		41		52581		2.7991
1111111110111		28		0.144534		40		53150		3.12211
1111111110111		27		0.115795		39		53722		2.93406
1111111110111		26		0.042479		38		54466		3.31346
1111111110111		25		0.00481458		37		54843		3.19689
1111111110111		24		0		36		55035		3.13572
1111111111011		29		0.185347		41		52543		3.49782
1111111111011		28		0.146362		40		53176		3.20342
1111111111011		27		0.115795		39		53744		3.35961
1111111111011		26		0.042479		38		54482		3.36414
1111111111011		25		0.00481458		37		54857		2.97123
1111111111011		24		0		36		55055		2.9859
11111111100111		28		0.175923		41		52651		2.97846
11111111100111		27		0.1422		40		53159		2.63524
11111111100111		26		0.112314		39		53641		3.1115
11111111100111		25		0.0725756		38		54234		3.47051
11111111100111		24		0.0406169		37		54654		3.05775
11111111100111		23		0.0128498		36		55002		2.84667
11111111100111		22		0.00374743		35		55204		2.76268
11111111100111		21		0		34		55372		3.17309
11111111110011		28		0.184216		41		52601		2.77911
11111111110011		27		0.145861		40		53179		3.41896
11111111110011		26		0.115634		39		53666		2.83102
11111111110011		25		0.0725756		38		54276		2.71926
11111111110011		24		0.0406169		37		54686		2.89001
11111111110011		23		0.0128498		36		55028		2.71366
11111111110011		22		0.00374743		35		55218		3.16754
11111111110011		21		0		34		55394		3.17568
1111111111111		28		0.183343		40		52567		4.54422
1111111111111		27		0.149777		39		53159		4.98079
1111111111111		26		0.115334		38		53707		4.5705
