shape		t		lossrate		minCoverage		PM		runtime

1111111111		15		0.159385		24		62336		3.10573
1111111111		14		0.118684		23		62403		3.7913
1111111111		13		0.084653		22		62453		3.03204
1111111111		12		0.0570179		21		62498		3.3967
1111111111		11		0.0360994		20		62543		3.42867
1111111111		10		0.0217649		19		62583		3.29593
1111111111		9		0.0122737		18		62661		3.27067
1111111111		8		0.00638295		17		62830		3.82731
1111111111		7		0.00300171		16		63391		3.4351
1111111111		6		0.00121186		15		65842		2.65691
1111111111		5		0.000383813		14		76552		3.95127
1111111111		4		8.0471e-05		13		118931		3.21496
1111111111		3		7.52652e-06		12		290554		3.85748
1111111111		2		0		11		991312		5.28817
1111111111		15		0.159385		24		62336		3.41605
1111111111		14		0.118684		23		62403		3.7041
1111111111		13		0.084653		22		62453		3.46672
1111111111		12		0.0570179		21		62498		3.97529
1111111111		11		0.0360994		20		62543		3.23451
1111111111		10		0.0217649		19		62583		2.99032
1111111111		9		0.0122737		18		62661		3.13295
1111111111		8		0.00638295		17		62830		4.29927
1111111111		7		0.00300171		16		63391		3.65947
1111111111		6		0.00121186		15		65842		3.39312
1111111111		5		0.000383813		14		76552		3.96327
1111111111		4		8.0471e-05		13		118931		3.63085
1111111111		3		7.52652e-06		12		290554		3.25837
1111111111		2		0		11		991312		4.76888
11111110111		14		0.15852		24		62328		3.93109
11111110111		13		0.117302		23		62393		3.67303
11111110111		12		0.083291		22		62451		3.47041
11111110111		11		0.0562159		21		62497		3.84045
11111110111		10		0.0355448		20		62538		3.66368
11111110111		9		0.0207488		19		62579		3.79424
11111110111		8		0.0110812		18		62661		3.5852
11111110111		7		0.00538418		17		62851		4.0826
11111110111		6		0.00234755		16		63432		3.59516
11111110111		5		0.000873307		15		65993		4.11989
11111110111		4		0.000255713		14		77115		4.01488
11111110111		3		5.3651e-05		13		121427		4.23005
11111110111		2		6.95305e-06		12		301773		4.36443
11111110111		1		3.98126e-07		10		4642489		12.3851
11111111011		14		0.158312		24		62323		3.91844
11111111011		13		0.118045		23		62398		3.63557
11111111011		12		0.084458		22		62454		3.98931
11111111011		11		0.0573049		21		62499		3.30193
11111111011		10		0.036442		20		62539		3.89414
11111111011		9		0.0214834		19		62580		3.66784
11111111011		8		0.0117527		18		62670		3.58798
11111111011		7		0.00595921		17		62869		3.55385
11111111011		6		0.00270831		16		63561		3.34352
11111111011		5		0.00103469		15		66468		3.62541
11111111011		4		0.000307811		14		78844		3.86095
11111111011		3		6.42604e-05		13		128930		3.87879
11111111011		2		8.0188e-06		12		332139		4.64177
11111111011		1		4.31972e-07		10		4607325		11.4276
111111100111		13		0.161168		24		62323		4.0866
111111100111		12		0.118844		23		62390		3.72334
111111100111		11		0.0841777		22		62451		3.6678
111111100111		10		0.0568825		21		62494		3.56092
111111100111		9		0.036293		20		62537		3.81545
111111100111		8		0.0215751		19		62576		3.68534
111111100111		7		0.0117941		18		62664		3.71029
111111100111		6		0.0058101		17		62863		3.63606
111111100111		5		0.00255308		16		63489		3.58691
111111100111		4		0.000943748		15		66280		3.81607
111111100111		3		0.000303892		14		78463		3.64866
111111100111		2		6.72419e-05		12		342610		4.24444
111111100111		1		1.43481e-05		10		4532759		11.6661
111111110011		13		0.159299		24		62323		3.16176
111111110011		12		0.118832		23		62391		3.68032
111111110011		11		0.0854717		22		62460		3.74047
111111110011		10		0.0585538		21		62497		3.50504
111111110011		9		0.037894		20		62540		3.90253
111111110011		8		0.0228989		19		62581		3.54961
111111110011		7		0.012809		18		62698		3.67107
111111110011		6		0.0065159		17		62932		3.73045
