shape		t		lossrate		minCoverage		PM		runtime

1111111111		28		0.164413		37		58178		3.31357
1111111111		27		0.123234		36		58342		4.01156
1111111111		26		0.0893969		35		58506		3.98088
1111111111		25		0.0621974		34		58661		3.86574
1111111111		24		0.0385868		33		58768		3.45762
1111111111		23		0.0151713		32		58877		4.04617
1111111111		22		0		31		58955		3.94651
1111111111		28		0.164413		37		58178		4.17079
1111111111		27		0.123234		36		58342		3.71503
1111111111		26		0.0893969		35		58506		4.03209
1111111111		25		0.0621974		34		58661		3.98642
1111111111		24		0.0385868		33		58768		3.2696
1111111111		23		0.0151713		32		58877		3.13096
1111111111		22		0		31		58955		3.99842
11111110111		27		0.167961		37		58160		5.09657
11111110111		26		0.125977		36		58318		4.76297
11111110111		25		0.0933809		35		58488		4.11996
11111110111		24		0.0650092		34		58623		3.67822
11111110111		23		0.0438036		33		58742		4.85991
11111110111		22		0.0284385		32		58837		5.44569
11111110111		21		0.0119555		31		58934		4.53741
11111110111		20		0.00242348		30		58992		4.94321
11111110111		19		0.000173786		29		59048		3.9277
11111110111		18		0		28		59104		4.19187
11111111011		27		0.168857		37		58162		4.07571
11111111011		26		0.128453		36		58321		4.17977
11111111011		25		0.0953297		35		58486		4.15221
11111111011		24		0.0688711		34		58628		3.8106
11111111011		23		0.0457609		33		58744		4.00899
11111111011		22		0.0286957		32		58848		4.52791
11111111011		21		0.0119555		31		58936		4.79278
11111111011		20		0.00242348		30		58998		4.72485
11111111011		19		0.000173786		29		59049		4.00853
11111111011		18		0		28		59103		4.72404
111111100111		26		0.19018		37		58100		3.97907
111111100111		25		0.138918		36		58290		4.38236
111111100111		24		0.101325		35		58448		4.28066
111111100111		23		0.071465		34		58589		4.33126
111111100111		22		0.0499981		33		58709		4.58679
111111100111		21		0.0330225		32		58813		5.27962
111111100111		20		0.0205274		31		58899		4.8277
111111100111		19		0.0114155		30		58977		3.73856
111111100111		18		0.00523923		29		59037		4.01911
111111100111		17		0.00194957		28		59092		4.3099
111111100111		16		0.000475688		27		59144		4.07979
111111100111		15		8.88132e-05		26		59184		4.35391
111111100111		14		0		25		59225		3.97082
111111110011		26		0.18304		37		58137		3.19837
111111110011		25		0.138212		36		58296		3.6006
111111110011		24		0.102254		35		58461		3.95376
111111110011		23		0.0757573		34		58596		3.97282
111111110011		22		0.0532288		33		58711		4.01622
111111110011		21		0.0356577		32		58827		4.35471
111111110011		20		0.0214381		31		58912		4.45682
111111110011		19		0.0117772		30		58980		4.12224
111111110011		18		0.00523923		29		59041		4.56223
111111110011		17		0.00194957		28		59095		4.31265
111111110011		16		0.000475688		27		59144		4.49041
111111110011		15		8.88132e-05		26		59188		3.58229
111111110011		14		0		25		59230		3.38981
11111111111		26		0.188252		36		58121		2.89535
11111111111		25		0.144529		35		58291		2.58448
11111111111		24		0.108361		34		58459		2.81726
11111111111		23		0.0792367		33		58614		3.07904
11111111111		22		0.056268		32		58721		3.12891
11111111111		21		0.0380443		31		58833		3.00528
11111111111		20		0.0225635		30		58922		3.17172
11111111111		19		0.00838926		29		58989		3.13414
11111111111		18		0		28		59064		3.26655
11111111111		26		0.188252		36		58121		3.19079
11111111111		25		0.144529		35		58291		2.32952
11111111111		24		0.108361		34		58459		3.10454
11111111111		23		0.0792367		33		58614		2.92257
11111111111		22		0.056268		32		58721		2.87573
11111111111		21		0.0380443		31		58833		3.36412
11111111111		20		0.0225635		30		58922		2.71186
11111111111		19		0.00838926		29		58989		3.04856
11111111111		18		0		28		59064		3.4668
