shape		t		lossrate		minCoverage		PM		runtime

1111111111		35		0		44		44955		3.22151
1111111111		35		0		44		44955		3.29688
11111110111		34		0.105138		44		43837		3.32456
11111110111		33		0		43		45711		3.8147
11111111011		34		0.105138		44		43933		3.76812
11111111011		33		0		43		45780		3.88102
111111100111		32		0.0989352		43		44672		3.85462
111111100111		31		0		42		46512		2.94493
111111110011		32		0.0989352		43		44877		2.61439
111111110011		31		0		42		46860		3.8566
11111111111		33		0		43		45238		2.01639
11111111111		33		0		43		45238		1.81956
111111110111		32		0.0989352		43		44190		2.02291
111111110111		31		0		42		45957		2.12586
111111111011		32		0.0989352		43		44293		1.93219
111111111011		31		0		42		46008		1.89911
1111111100111		31		0.193687		43		42882		1.96577
1111111100111		30		0.0927379		42		45033		2.01114
1111111100111		29		0		41		46820		2.00732
1111111110011		31		0.193687		43		43090		1.93481
1111111110011		30		0.0927379		42		45234		1.98895
1111111110011		29		0		41		47126		1.97745
111111111111		31		0		42		45495		1.9725
111111111111		31		0		42		45495		1.96998
1111111110111		30		0.0927379		42		44529		2.35456
1111111110111		29		0		41		46289		2.17526
1111111111011		30		0.0927379		42		44608		1.98128
1111111111011		29		0		41		46346		1.99666
11111111100111		29		0.181377		42		43386		1.92406
11111111100111		28		0.0865441		41		45444		1.90833
11111111100111		27		0		40		47094		1.92396
11111111110011		29		0.181377		42		43587		2.14889
11111111110011		28		0.0865441		41		45628		1.95835
11111111110011		27		0		40		47362		1.9717
1111111111111		29		0		41		45788		2.96457
1111111111111		29		0		41		45788		3.12254
11111111110111		28		0.0865441		41		44954		3.09293
11111111110111		27		0		40		46642		3.02884
11111111111011		28		0.0865441		41		45035		2.88747
11111111111011		27		0		40		46695		2.91795
111111111100111		27		0.16907		41		43943		2.82889
111111111100111		26		0.0803456		40		45841		2.85572
111111111100111		25		0		39		47403		2.86365
111111111110011		27		0.16907		41		44126		2.8825
111111111110011		26		0.0803456		40		46003		2.88186
111111111110011		25		0		39		47642		2.90276
11111111111111		27		0		40		46130		6.14548
11111111111111		27		0		40		46130		6.08282
111111111110111		26		0.0803456		40		45432		6.11993
111111111110111		25		0		39		46956		6.13548
111111111111011		26		0.0803456		40		45510		6.17467
111111111111011		25		0		39		46997		6.63827
1111111111100111		25		0.156759		40		44483		6.02247
1111111111100111		24		0.074147		39		46264		6.04237
1111111111100111		23		0		38		47693		6.02092
1111111111110011		25		0.156759		40		44661		6.09794
1111111111110011		24		0.074147		39		46396		6.1153
1111111111110011		23		0		38		47914		6.11971
