shape		t		lossrate		minCoverage		PM		runtime

1111111111		33		0.120393		42		53107		3.23313
1111111111		32		0		41		54198		3.6968
1111111111		33		0.120393		42		53107		2.74988
1111111111		32		0		41		54198		2.85338
11111110111		32		0.176263		42		52837		4.24427
11111110111		31		0.0640975		41		53956		4.92539
11111110111		30		0.00711949		40		54416		4.56518
11111110111		29		0		39		54687		4.07586
11111111011		32		0.176263		42		52860		5.10106
11111111011		31		0.0640975		41		53975		4.32152
11111111011		30		0.00711949		40		54441		3.71742
11111111011		29		0		39		54724		4.15781
111111100111		31		0.169624		42		52741		3.23286
111111100111		30		0.109499		41		53616		3.38899
111111100111		29		0.0619118		40		54161		3.99296
111111100111		28		0.0193519		39		54574		3.85123
111111100111		27		0.00578517		38		54859		3.63427
111111100111		26		0		37		55086		3.77103
111111110011		31		0.173724		42		52787		3.91587
111111110011		30		0.109499		41		53670		4.33345
111111110011		29		0.0619118		40		54185		3.85036
111111110011		28		0.0193519		39		54645		3.65238
111111110011		27		0.00578517		38		54901		4.23446
111111110011		26		0		37		55121		3.65716
11111111111		31		0.176787		41		52813		3.20358
11111111111		30		0.0956476		40		53560		3.07159
11111111111		29		0		39		54430		2.41043
11111111111		31		0.176787		41		52813		2.57931
11111111111		30		0.0956476		40		53560		2.71502
11111111111		29		0		39		54430		3.02037
111111110111		30		0.174266		41		52718		2.98396
111111110111		29		0.140644		40		53350		2.6443
111111110111		28		0.0513974		39		54227		2.89408
111111110111		27		0.00578517		38		54620		2.95928
111111110111		26		0		37		54887		2.69445
111111111011		30		0.176294		41		52740		2.76777
111111111011		29		0.140644		40		53366		2.55229
111111111011		28		0.0513974		39		54239		2.92259
111111111011		27		0.00578517		38		54653		3.78683
111111111011		26		0		37		54911		2.66465
1111111100111		29		0.170534		41		52748		3.02234
1111111100111		28		0.135944		40		53286		2.65359
1111111100111		27		0.0877799		39		53957		2.77119
1111111100111		26		0.0493704		38		54416		3.02771
1111111100111		25		0.0155667		37		54799		2.78808
1111111100111		24		0.00459022		36		55032		2.90177
1111111100111		23		0		35		55233		2.93696
1111111110011		29		0.174593		41		52777		3.30154
1111111110011		28		0.139629		40		53315		3.12472
1111111110011		27		0.0877799		39		54002		3.12816
1111111110011		26		0.0493704		38		54451		2.85312
1111111110011		25		0.0155667		37		54848		3.03611
1111111110011		24		0.00459022		36		55068		3.06904
1111111110011		23		0		35		55263		2.89716
111111111111		29		0.180799		40		52685		2.81934
111111111111		28		0.140771		39		53334		3.36274
111111111111		27		0.0746098		38		53933		3.30804
111111111111		26		0		37		54666		2.9097
111111111111		29		0.180799		40		52685		3.1704
111111111111		28		0.140771		39		53334		3.14197
111111111111		27		0.0746098		38		53933		2.80505
111111111111		26		0		37		54666		2.33177
1111111110111		28		0.1729		40		52728		3.10248
1111111110111		27		0.138864		39		53267		3.34255
1111111110111		26		0.110645		38		53788		3.03123
1111111110111		25		0.0405238		37		54485		3.00592
1111111110111		24		0.00459022		36		54849		3.00623
1111111110111		23		0		35		55058		2.89781
1111111111011		28		0.179204		40		52704		2.87995
1111111111011		27		0.140685		39		53282		3.15275
1111111111011		26		0.110645		38		53800		2.77911
1111111111011		25		0.0405238		37		54519		2.8571
1111111111011		24		0.00459022		36		54864		3.37408
1111111111011		23		0		35		55079		2.74012
11111111100111		27		0.170008		40		52800		3.05869
11111111100111		26		0.136716		39		53295		3.33107
11111111100111		25		0.107276		38		53727		2.92957
11111111100111		24		0.0691725		37		54282		3.5196
11111111100111		23		0.0385331		36		54670		3.31612
11111111100111		22		0.0121941		35		54996		3.7084
11111111100111		21		0.00353399		34		55202		2.41815
11111111100111		20		0		33		55377		2.73006
11111111110011		27		0.178213		40		52756		3.21705
11111111110011		26		0.140364		39		53318		2.69258
11111111110011		25		0.110573		38		53743		3.38681
11111111110011		24		0.0691725		37		54326		2.80775
11111111110011		23		0.0385331		36		54701		2.90045
11111111110011		22		0.0121941		35		55047		3.1442
11111111110011		21		0.00353399		34		55227		3.63169
11111111110011		20		0		33		55390		3.24291
1111111111111		27		0.177119		39		52707		4.39203
1111111111111		26		0.143866		38		53225		5.25995
1111111111111		25		0.110171		37		53795		4.38329
1111111111111		24		0.0575005		36		54319		5.02189
1111111111111		23		0		35		54865		4.38537
1111111111111		27		0.177119		39		52707		3.48754
1111111111111		26		0.143866		38		53225		4.12993
1111111111111		25		0.110171		37		53795		3.84854
1111111111111		24		0.0575005		36		54319		3.82413
1111111111111		23		0		35		54865		4.11075
11111111110111		26		0.17412		39		52769		4.25863
11111111110111		25		0.137653		38		53298		3.83208
11111111110111		24		0.109052		37		53739		4.50637
11111111110111		23		0.0855363		36		54170		4.48214
11111111110111		22		0.0312194		35		54750		4.34679
11111111110111		21		0.00353399		34		55038		4.31444
11111111110111		20		0		33		55230		4.30033
11111111111011		26		0.17486		39		52780		4.33286
11111111111011		25		0.143174		38		53268		4.50294
11111111111011		24		0.110679		37		53743		5.07203
11111111111011		23		0.0855363		36		54197		4.33064
11111111111011		22		0.0312194		35		54767		4.30601
11111111111011		21		0.00353399		34		55063		4.04785
11111111111011		20		0		33		55248		4.56635
111111111100111		25		0.171832		39		52832		3.35353
111111111100111		24		0.136123		38		53347		4.17414
111111111100111		23		0.107827		37		53749		4.65665
111111111100111		22		0.082952		36		54134		4.05249
111111111100111		21		0.053157		35		54591		3.79313
111111111100111		20		0.0291573		34		54921		4.30955
111111111100111		19		0.00923277		33		55187		4.6724
111111111100111		18		0.00261588		32		55365		4.43211
111111111100111		17		0		31		55509		4.34277
111111111110011		25		0.173222		39		52856		4.66645
111111111110011		24		0.143248		38		53305		4.28272
111111111110011		23		0.111095		37		53755		4.71906
111111111110011		22		0.0858694		36		54146		4.88674
111111111110011		21		0.053157		35		54628		3.80161
111111111110011		20		0.0291573		34		54950		4.51506
111111111110011		19		0.00923277		33		55225		4.01072
111111111110011		18		0.00261588		32		55378		4.31535
111111111110011		17		0		31		55521		4.45889
11111111111111		25		0.172359		38		52780		8.89504
11111111111111		24		0.140607		37		53281		8.87587
11111111111111		23		0.112431		36		53740		8.57546
11111111111111		22		0.0849048		35		54208		9.94134
11111111111111		21		0.043464		34		54611		8.53944
11111111111111		20		0		33		55082		8.35323
11111111111111		25		0.172359		38		52780		8.59817
11111111111111		24		0.140607		37		53281		8.83883
11111111111111		23		0.112431		36		53740		9.04233
11111111111111		22		0.0849048		35		54208		8.26521
11111111111111		21		0.043464		34		54611		8.43399
11111111111111		20		0		33		55082		8.49766
111111111110111		24		0.168766		38		52883		9.09892
111111111110111		23		0.138602		37		53339		8.4721
111111111110111		22		0.107896		36		53773		8.2609
111111111110111		21		0.0840206		35		54152		9.41497
111111111110111		20		0.0642963		34		54536		8.11344
111111111110111		19		0.0232409		33		54988		9.08576
111111111110111		18		0.00261588		32		55228		8.68244
111111111110111		17		0		31		55391		9.14109
111111111111011		24		0.169523		38		52885		7.54793
111111111111011		23		0.139273		37		53349		9.10819
111111111111011		22		0.112715		36		53744		8.14673
111111111111011		21		0.0854566		35		54159		10.106
111111111111011		20		0.0642963		34		54555		10.1285
111111111111011		19		0.0232409		33		54999		10.4521
111111111111011		18		0.00261588		32		55247		10.0631
111111111111011		17		0		31		55402		7.50933
1111111111100111		24		0.197746		39		52466		9.13867
1111111111100111		23		0.165823		38		52950		8.21704
1111111111100111		22		0.137213		37		53386		8.85965
1111111111100111		21		0.10701		36		53813		9.48219
1111111111100111		20		0.083168		35		54177		9.19773
1111111111100111		19		0.0621712		34		54487		8.83691
1111111111100111		18		0.0393451		33		54877		8.59196
1111111111100111		17		0.0210909		32		55151		8.40594
1111111111100111		16		0.0066817		31		55359		8.86177
1111111111100111		15		0.00183552		30		55506		9.29476
1111111111100111		14		0		29		55641		8.78836
1111111111110011		24		0.199365		39		52512		8.47586
1111111111110011		23		0.167332		38		52975		9.76831
1111111111110011		22		0.138568		37		53409		8.79146
1111111111110011		21		0.113121		36		53769		8.89228
1111111111110011		20		0.086061		35		54186		9.0225
1111111111110011		19		0.0646965		34		54506		8.70891
1111111111110011		18		0.0393451		33		54917		7.92574
1111111111110011		17		0.0210909		32		55173		8.57741
