shape		t		lossrate		minCoverage		PM		runtime

1111111111		30		0.176949		39		58346		2.9287
1111111111		29		0.134391		38		58562		2.97243
1111111111		28		0.098896		37		58729		3.27226
1111111111		27		0.069795		36		58886		2.83947
1111111111		26		0.0441071		35		59014		2.88292
1111111111		25		0.0177318		34		59126		2.90718
1111111111		24		0		33		59237		2.89136
1111111111		30		0.176949		39		58346		2.80375
1111111111		29		0.134391		38		58562		2.81695
1111111111		28		0.098896		37		58729		2.79975
1111111111		27		0.069795		36		58886		2.8109
1111111111		26		0.0441071		35		59014		2.7992
1111111111		25		0.0177318		34		59126		2.87229
1111111111		24		0		33		59237		3.14861
11111110111		29		0.181502		39		58341		2.90674
11111110111		28		0.137788		38		58550		2.90071
11111110111		27		0.103307		37		58718		2.9243
11111110111		26		0.0729415		36		58873		3.42761
11111110111		25		0.0501264		35		59007		3.07273
11111110111		24		0.0334071		34		59112		2.93454
11111110111		23		0.0142817		33		59220		2.94385
11111110111		22		0.00291945		32		59292		2.93192
11111110111		21		0.000210112		31		59343		3.604
11111110111		20		0		30		59400		3.03701
11111111011		29		0.182254		39		58347		3.37212
11111111011		28		0.140286		38		58555		3.34608
11111111011		27		0.105305		37		58724		3.35503
11111111011		26		0.0771132		36		58872		3.31893
11111111011		25		0.0522479		35		59011		3.36428
11111111011		24		0.0336849		34		59117		3.37611
11111111011		23		0.0142817		33		59228		3.37163
11111111011		22		0.00291945		32		59299		3.41245
11111111011		21		0.000210112		31		59346		3.41984
11111111011		20		0		30		59401		3.41338
111111100111		27		0.151659		38		58514		3.12028
111111100111		26		0.112016		37		58688		3.09662
111111100111		25		0.080066		36		58847		3.13356
111111100111		24		0.0569308		35		58991		3.48174
111111100111		23		0.038386		34		59095		3.38235
111111100111		22		0.0243415		33		59201		3.10318
111111100111		21		0.0138216		32		59271		3.10422
111111100111		20		0.00642295		31		59330		3.11741
111111100111		19		0.00243295		30		59385		3.16893
111111100111		18		0.000596606		29		59438		3.18153
111111100111		17		0.000114904		28		59484		3.34611
111111100111		16		0		27		59539		3.60163
111111110011		28		0.197457		39		58319		4.06392
111111110011		27		0.150698		38		58536		3.9423
111111110011		26		0.112797		37		58705		3.21327
111111110011		25		0.0846536		36		58854		3.22748
111111110011		24		0.0604071		35		58990		3.20686
111111110011		23		0.0412845		34		59095		3.24434
111111110011		22		0.0253327		33		59213		3.33061
111111110011		21		0.0142231		32		59283		3.34548
111111110011		20		0.00642295		31		59336		3.00644
111111110011		19		0.00243295		30		59389		3.05042
111111110011		18		0.000596606		29		59442		3.08048
111111110011		17		0.000114904		28		59485		3.31371
111111110011		16		0		27		59539		3.30159
11111111111		27		0.15748		37		58501		2.19319
11111111111		26		0.119655		36		58678		2.22504
11111111111		25		0.0885114		35		58834		2.20494
11111111111		24		0.0637645		34		58973		2.24452
11111111111		23		0.0440299		33		59096		2.26207
11111111111		22		0.0268346		32		59195		2.22311
11111111111		21		0.0102778		31		59287		2.23324
11111111111		20		0		30		59366		2.27459
11111111111		27		0.15748		37		58501		2.42381
11111111111		26		0.119655		36		58678		2.20027
11111111111		25		0.0885114		35		58834		2.72219
11111111111		24		0.0637645		34		58973		2.48894
11111111111		23		0.0440299		33		59096		2.32661
11111111111		22		0.0268346		32		59195		2.47604
11111111111		21		0.0102778		31		59287		2.58715
11111111111		20		0		30		59366		2.64436
111111110111		26		0.159189		37		58493		2.2867
111111110111		25		0.120906		36		58683		2.23686
111111110111		24		0.0911452		35		58819		2.23934
111111110111		23		0.0671408		34		58971		2.27007
111111110111		22		0.0462243		33		59093		2.26388
111111110111		21		0.0305488		32		59201		2.42221
111111110111		20		0.0192674		31		59276		2.36596
111111110111		19		0.00795199		30		59346		2.26372
111111110111		18		0.00160048		29		59402		2.84084
111111110111		17		0.000114904		28		59457		2.51159
111111110111		16		0		27		59504		3.37321
111111111011		26		0.160043		37		58507		2.18273
111111111011		25		0.123097		36		58692		2.1672
111111111011		24		0.0930157		35		58823		2.15635
111111111011		23		0.0686424		34		58971		2.16705
111111111011		22		0.0490703		33		59081		2.18465
111111111011		21		0.031994		32		59202		2.169
111111111011		20		0.01946		31		59285		2.34461
111111111011		19		0.00795199		30		59351		2.30752
111111111011		18		0.00160048		29		59405		2.19801
111111111011		17		0.000114904		28		59458		2.12215
111111111011		16		0		27		59504		2.13254
1111111100111		25		0.176939		37		58468		2.72537
1111111100111		24		0.131092		36		58648		3.07752
1111111100111		23		0.0972113		35		58812		2.60122
1111111100111		22		0.0711164		34		58948		2.75089
1111111100111		21		0.0510486		33		59089		2.55968
1111111100111		20		0.0351507		32		59190		2.74242
1111111100111		19		0.0227176		31		59268		2.73743
1111111100111		18		0.013809		30		59337		2.20302
1111111100111		17		0.0075009		29		59394		2.18337
1111111100111		16		0.00339401		28		59443		2.23822
1111111100111		15		0.00123787		27		59502		2.17688
1111111100111		14		0.000300457		26		59555		2.22478
1111111100111		13		5.39385e-05		25		59601		2.19166
1111111100111		12		0		24		59624		2.54585
1111111110011		25		0.171097		37		58491		2.48292
1111111110011		24		0.1307		36		58677		2.77546
1111111110011		23		0.0984555		35		58823		3.37429
1111111110011		22		0.0740113		34		58948		2.90348
1111111110011		21		0.0542615		33		59080		3.04039
1111111110011		20		0.0375548		32		59193		2.55375
1111111110011		19		0.0246423		31		59272		2.4428
1111111110011		18		0.0144858		30		59345		2.4025
1111111110011		17		0.00776379		29		59398		2.91518
1111111110011		16		0.00339401		28		59444		3.83838
1111111110011		15		0.00123787		27		59504		3.83072
1111111110011		14		0.000300457		26		59559		2.52515
1111111110011		13		5.39385e-05		25		59601		2.20119
1111111110011		12		0		24		59626		2.18394
111111111111		25		0.17661		36		58454		2.39057
111111111111		24		0.136638		35		58651		2.41002
111111111111		23		0.103632		34		58806		2.41444
111111111111		22		0.0772384		33		58945		2.36717
111111111111		21		0.0561952		32		59083		2.35945
111111111111		20		0.0394139		31		59185		2.35714
111111111111		19		0.026104		30		59272		2.35077
