shape		t		lossrate		minCoverage		PM		runtime

1111111111		29		0.17334		38		65362		3.80498
1111111111		28		0.135836		37		65401		3.80646
1111111111		27		0.103503		36		65445		3.80514
1111111111		26		0.0760707		35		65495		3.80937
1111111111		25		0.0534336		34		65533		3.80608
1111111111		24		0.0359919		33		65575		3.8126
1111111111		23		0.0236015		32		65606		3.81292
1111111111		22		0.0149724		31		65630		3.80569
1111111111		21		0.00911427		30		65678		3.80721
1111111111		20		0.00524361		29		65706		3.81141
1111111111		19		0.00277741		28		65740		3.80909
1111111111		18		0.00128886		27		65766		3.81326
1111111111		17		0.000466532		26		65791		3.81064
1111111111		16		9.5885e-05		25		65819		3.81111
1111111111		15		0		24		65852		3.81017
1111111111		29		0.17334		38		65362		3.76113
1111111111		28		0.135836		37		65401		3.76096
1111111111		27		0.103503		36		65445		3.75839
1111111111		26		0.0760707		35		65495		3.76543
1111111111		25		0.0534336		34		65533		3.76315
1111111111		24		0.0359919		33		65575		3.76642
1111111111		23		0.0236015		32		65606		3.76668
1111111111		22		0.0149724		31		65630		3.76388
1111111111		21		0.00911427		30		65678		3.76439
1111111111		20		0.00524361		29		65706		3.76298
1111111111		19		0.00277741		28		65740		3.76652
1111111111		18		0.00128886		27		65766		3.76403
1111111111		17		0.000466532		26		65791		3.76852
1111111111		16		9.5885e-05		25		65819		3.78452
1111111111		15		0		24		65852		3.77165
11111110111		28		0.18722		38		65353		4.45563
11111110111		27		0.147439		37		65394		4.17322
11111110111		26		0.113271		36		65437		3.95706
11111110111		25		0.0846502		35		65485		3.95935
11111110111		24		0.0613556		34		65531		3.9617
11111110111		23		0.0428278		33		65573		4.81395
11111110111		22		0.0285834		32		65608		4.24487
11111110111		21		0.018203		31		65639		5.12695
11111110111		20		0.0110819		30		65672		5.30859
11111110111		19		0.00649763		29		65702		5.48356
11111110111		18		0.00364431		28		65746		3.96451
11111110111		17		0.00188942		27		65765		3.96858
11111110111		16		0.000883819		26		65794		3.97084
11111110111		15		0.000367746		25		65823		4.73972
11111110111		14		0.000126722		24		65855		3.9671
11111110111		13		3.18791e-05		23		65881		5.29648
11111110111		12		5.13959e-06		22		65913		5.65998
11111110111		11		4.57468e-07		21		65934		6.01813
11111110111		10		1.6647e-08		20		65981		6.07986
11111110111		9		0		19		66021		3.97465
11111111011		28		0.186363		38		65354		4.58376
11111111011		27		0.147588		37		65392		4.5846
11111111011		26		0.114115		36		65441		4.5853
11111111011		25		0.0857941		35		65485		4.58701
11111111011		24		0.0624186		34		65532		4.5862
11111111011		23		0.0437087		33		65578		4.58867
11111111011		22		0.0292668		32		65611		4.58848
11111111011		21		0.0187913		31		65639		4.59037
11111111011		20		0.0116966		30		65672		4.58819
11111111011		19		0.00703481		29		65704		4.59018
11111111011		18		0.004		28		65745		4.59029
11111111011		17		0.00210248		27		65770		4.59193
11111111011		16		0.000984979		26		65795		4.59133
11111111011		15		0.000396836		25		65824		4.59281
11111111011		14		0.000130929		24		65856		4.59624
11111111011		13		3.2108e-05		23		65884		4.59564
11111111011		12		5.13959e-06		22		65913		4.59578
11111111011		11		4.57468e-07		21		65934		4.59505
11111111011		10		1.6647e-08		20		65983		4.5971
11111111011		9		0		19		66030		4.59803
111111100111		26		0.163436		37		65385		4.34437
111111100111		25		0.127411		36		65435		4.22358
111111100111		24		0.0968132		35		65478		4.22288
111111100111		23		0.0716515		34		65522		4.26873
111111100111		22		0.0515561		33		65569		4.37362
111111100111		21		0.035937		32		65608		4.35784
111111100111		20		0.0241803		31		65636		4.32462
111111100111		19		0.0156211		30		65669		4.20945
111111100111		18		0.00966313		29		65700		4.26565
111111100111		17		0.00569403		28		65749		4.38365
111111100111		16		0.00319095		27		65771		4.45943
111111100111		15		0.00169372		26		65798		4.42566
