shape		t		lossrate		minCoverage		PM		runtime

1111111111		35		0.16641		44		58122		5.63043
1111111111		34		0.127165		43		58358		7.23887
1111111111		33		0.093709		42		58552		5.76843
1111111111		32		0.0618789		41		58739		5.48429
1111111111		31		0.0260183		40		58914		4.76054
1111111111		30		0		39		59052		5.16887
1111111111		35		0.16641		44		58122		5.06995
1111111111		34		0.127165		43		58358		5.74618
1111111111		33		0.093709		42		58552		4.85845
1111111111		32		0.0618789		41		58739		6.10766
1111111111		31		0.0260183		40		58914		5.58439
1111111111		30		0		39		59052		5.30381
11111110111		34		0.171872		44		58106		5.51662
11111110111		33		0.133339		43		58313		5.11808
11111110111		32		0.0975121		42		58512		5.75745
11111110111		31		0.0699445		41		58693		6.01792
11111110111		30		0.0494201		40		58856		5.91194
11111110111		29		0.0218795		39		58986		5.40237
11111110111		28		0.0045438		38		59116		5.86187
11111110111		27		0.000329171		37		59205		5.31319
11111110111		26		0		36		59277		5.34422
11111111011		34		0.174309		44		58109		4.10087
11111111011		33		0.135344		43		58317		3.93919
11111111011		32		0.102591		42		58519		3.9538
11111111011		31		0.0725316		41		58697		3.94934
11111111011		30		0.0497496		40		58867		3.95279
11111111011		29		0.0218795		39		58993		3.95339
11111111011		28		0.0045438		38		59122		3.96108
11111111011		27		0.000329171		37		59202		4.583
11111111011		26		0		36		59278		4.99089
111111100111		33		0.188674		44		58032		5.12872
111111100111		32		0.143882		43		58250		5.89721
111111100111		31		0.106268		42		58466		5.9273
111111100111		30		0.0784839		41		58648		5.76943
111111100111		29		0.0555343		40		58825		5.87226
111111100111		28		0.0368252		39		58934		4.60879
111111100111		27		0.0219193		38		59054		5.23955
111111100111		26		0.010432		37		59166		5.15014
111111100111		25		0.00410394		36		59246		6.13268
111111100111		24		0.00100887		35		59310		5.80614
111111100111		23		0.000207116		34		59370		6.57276
111111100111		22		0		33		59421		5.96376
111111110011		33		0.186932		44		58065		5.24372
111111110011		32		0.144202		43		58267		5.58356
111111110011		31		0.111734		42		58476		5.90698
111111110011		30		0.0826465		41		58671		5.30394
