shape		t		lossrate		minCoverage		PM		runtime

1111111111		52		0		61		19751		3.0509
1111111111		52		0		61		19751		3.61563
11111110111		52		0		62		19751		3.47233
11111111011		52		0		62		19751		3.93991
111111100111		51		0		62		19751		3.84644
111111110011		51		0		62		19751		3.43889
11111111111		52		0		62		19751		2.14548
11111111111		52		0		62		19751		2.22878
111111110111		51		0		62		19751		2.51626
111111111011		51		0		62		19751		2.56853
1111111100111		50		0		62		19751		2.32318
1111111110011		50		0		62		19751		2.19391
111111111111		51		0		62		19751		2.47953
111111111111		51		0		62		19751		2.53587
1111111110111		50		0		62		19751		3.21796
1111111111011		50		0		62		19751		2.56663
11111111100111		49		0		62		19751		2.73555
11111111110011		49		0		62		19751		2.08189
1111111111111		50		0		62		19751		3.79865
1111111111111		50		0		62		19751		4.2531
11111111110111		49		0		62		19751		3.86782
11111111111011		49		0		62		19751		3.04437
111111111100111		48		0		62		19751		2.80232
111111111110011		48		0		62		19751		2.96171
11111111111111		49		0		62		19751		5.98565
11111111111111		49		0		62		19751		6.72717
111111111110111		48		0		62		19751		6.06093
111111111111011		48		0		62		19751		5.96797
1111111111100111		47		0		62		19751		6.84528
1111111111110011		47		0		62		19751		6.61306
