shape		t		lossrate		minCoverage		PM		runtime

1111111111		20		0.188366		29		58619		3.27351
1111111111		19		0.137788		28		58777		3.66039
1111111111		18		0.0979677		27		58895		3.32815
1111111111		17		0.0677995		26		58998		3.51784
1111111111		16		0.0449641		25		59095		3.25765
1111111111		15		0.0278114		24		59169		3.55116
1111111111		14		0.0147145		23		59235		3.52252
1111111111		13		0.00480021		22		59279		3.28712
1111111111		12		0		21		59326		3.31883
1111111111		20		0.188366		29		58619		3.75423
1111111111		19		0.137788		28		58777		3.47674
1111111111		18		0.0979677		27		58895		3.10094
1111111111		17		0.0677995		26		58998		3.78451
1111111111		16		0.0449641		25		59095		3.13018
1111111111		15		0.0278114		24		59169		3.40565
1111111111		14		0.0147145		23		59235		3.46512
1111111111		13		0.00480021		22		59279		3.08467
1111111111		12		0		21		59326		3.52652
11111110111		19		0.199476		29		58617		3.56767
11111110111		18		0.14144		28		58774		3.5232
11111110111		17		0.0977327		27		58902		3.69625
11111110111		16		0.0678322		26		59008		3.36726
11111110111		15		0.0458777		25		59095		3.35209
11111110111		14		0.0283891		24		59162		3.32424
11111110111		13		0.0162947		23		59228		2.72256
11111110111		12		0.00853814		22		59279		3.67249
11111110111		11		0.00304087		21		59322		3.65979
11111110111		10		0.000553061		20		59359		3.56489
11111110111		9		3.69525e-05		19		59399		3.90282
11111110111		8		0		18		59468		3.65655
11111111011		19		0.194218		29		58634		3.57648
11111111011		18		0.138098		28		58787		3.4483
11111111011		17		0.0990791		27		58904		3.56588
11111111011		16		0.0700265		26		59012		3.70292
11111111011		15		0.0475185		25		59100		3.81929
11111111011		14		0.0305859		24		59158		3.80603
11111111011		13		0.0173319		23		59231		3.4405
11111111011		12		0.00867356		22		59280		4.03545
11111111011		11		0.00304087		21		59324		3.59642
11111111011		10		0.000553061		20		59360		3.73337
11111111011		9		3.69525e-05		19		59399		3.56014
11111111011		8		0		18		59475		3.21689
111111100111		17		0.155051		28		58759		3.70146
111111100111		16		0.110074		27		58897		3.97498
111111100111		15		0.074432		26		58998		3.53768
111111100111		14		0.0492393		25		59081		3.72894
111111100111		13		0.0311573		24		59161		3.3506
111111100111		12		0.0190381		23		59223		3.60223
111111100111		11		0.0106288		22		59278		3.54166
111111100111		10		0.00549698		21		59319		3.71712
111111100111		9		0.00250068		20		59357		3.92939
111111100111		8		0.000978795		19		59396		3.62658
111111100111		7		0.000296502		18		59472		4.15115
111111100111		6		6.38194e-05		17		59664		3.77802
111111100111		5		7.84026e-06		16		60267		3.62239
111111100111		4		0		15		62923		3.70999
111111110011		17		0.152012		28		58773		3.65682
111111110011		16		0.10745		27		58909		3.46836
111111110011		15		0.0751771		26		59001		3.36649
111111110011		14		0.0508893		25		59090		3.32087
111111110011		13		0.0338267		24		59160		3.29589
111111110011		12		0.0208728		23		59224		3.44327
111111110011		11		0.0118596		22		59283		3.86015
111111110011		10		0.00593909		21		59323		3.3758
111111110011		9		0.00264356		20		59359		2.65249
111111110011		8		0.000978795		19		59400		3.28298
111111110011		7		0.000296502		18		59505		3.60445
111111110011		6		6.38194e-05		17		59731		3.78227
111111110011		5		7.84026e-06		16		60577		3.60914
111111110011		4		0		15		64106		4.25631
11111111111		17		0.152785		27		58766		2.55419
11111111111		16		0.110782		26		58884		2.61552
11111111111		15		0.0789299		25		58999		2.86917
11111111111		14		0.0546023		24		59093		2.79508
11111111111		13		0.0361842		23		59173		2.44639
11111111111		12		0.0226032		22		59242		2.90024
11111111111		11		0.0128278		21		59296		2.72467
11111111111		10		0.00601549		20		59341		2.62587
11111111111		9		0.00170152		19		59385		2.6058
11111111111		8		0		18		59455		2.88396
11111111111		17		0.152785		27		58766		2.78486
11111111111		16		0.110782		26		58884		2.85311
11111111111		15		0.0789299		25		58999		2.96502
11111111111		14		0.0546023		24		59093		2.64555
11111111111		13		0.0361842		23		59173		2.29537
11111111111		12		0.0226032		22		59242		2.60787
11111111111		11		0.0128278		21		59296		2.34932
11111111111		10		0.00601549		20		59341		2.49469
11111111111		9		0.00170152		19		59385		3.19479
11111111111		8		0		18		59455		2.58082
111111110111		16		0.157557		27		58776		2.67852
111111110111		15		0.111414		26		58909		2.86115
111111110111		14		0.0771188		25		59003		2.94851
111111110111		13		0.0530803		24		59101		3.11963
111111110111		12		0.035495		23		59175		2.53097
111111110111		11		0.02245		22		59240		2.62722
111111110111		10		0.012651		21		59297		2.62489
111111110111		9		0.00640001		20		59341		3.15842
111111110111		8		0.00281632		19		59388		2.92692
111111110111		7		0.000844286		18		59457		2.69141
111111110111		6		0.000132625		17		59644		2.6359
111111110111		5		7.84026e-06		16		60211		2.23387
111111110111		4		0		15		62641		2.59001
111111111011		16		0.15438		27		58787		3.11481
111111111011		15		0.10972		26		58918		2.54343
111111111011		14		0.0784133		25		59009		2.73817
111111111011		13		0.0549316		24		59097		3.00278
111111111011		12		0.0370018		23		59177		2.79765
111111111011		11		0.0235362		22		59241		2.72127
111111111011		10		0.0138347		21		59299		2.65363
