shape		t		lossrate		minCoverage		PM		runtime

1111111111		56		0		65		38378		4.74395
1111111111		56		0		65		38378		4.54194
11111110111		55		0.122899		65		37117		4.70686
11111110111		54		0		64		39243		4.53456
11111111011		55		0.122899		65		37210		4.58189
11111111011		54		0		64		39317		4.47078
111111100111		53		0.118408		64		38059		4.78578
111111100111		52		0		63		40184		4.28661
111111110011		53		0.118408		64		38270		4.35272
111111110011		52		0		63		40672		4.87089
11111111111		54		0		64		38643		3.31908
11111111111		54		0		64		38643		3.98333
111111110111		53		0.118408		64		37424		3.74607
111111110111		52		0		63		39540		3.56223
111111111011		53		0.118408		64		37521		2.61267
111111111011		52		0		63		39588		2.60331
1111111100111		51		0.113917		63		38392		2.56881
1111111100111		50		0		62		40446		2.55999
1111111110011		51		0.113917		63		38576		2.62727
1111111110011		50		0		62		40909		2.68054
111111111111		52		0		63		38926		2.66195
111111111111		52		0		63		38926		2.66348
1111111110111		51		0.113917		63		37785		2.71968
1111111110111		50		0		62		39824		2.75373
1111111111011		51		0.113917		63		37870		4.26466
1111111111011		50		0		62		39893		2.92545
