shape		t		lossrate		minCoverage		PM		runtime

1111111111		41		0.150576		50		51726		4.77964
1111111111		40		0		49		53302		5.61068
1111111111		41		0.150576		50		51726		4.27968
1111111111		40		0		49		53302		5.5258
11111110111		39		0.080818		49		52826		5.97695
11111110111		38		0.00887404		48		53574		5.14819
11111110111		37		0		47		53956		5.3762
11111111011		39		0.080818		49		52863		4.0402
11111111011		38		0.00887404		48		53597		4.04826
11111111011		37		0		47		54016		4.07521
111111100111		38		0.13906		49		52242		5.88107
111111100111		37		0.0800239		48		53107		5.88284
111111100111		36		0.0245894		47		53785		5.4193
111111100111		35		0.00754208		46		54207		4.71148
111111100111		34		0		45		54574		5.31765
111111110011		38		0.13906		49		52334		6.24934
111111110011		37		0.0800239		48		53172		5.12126
111111110011		36		0.0245894		47		53891		5.24967
111111110011		35		0.00754208		46		54268		5.20824
111111110011		34		0		45		54633		5.48867
11111111111		38		0.124978		48		52248		4.36922
11111111111		37		0		47		53571		3.82368
11111111111		38		0.124978		48		52248		2.74553
11111111111		37		0		47		53571		2.82354
111111110111		37		0.185128		48		51813		2.90207
111111110111		36		0.067815		47		53193		3.65172
111111110111		35		0.00754208		46		53838		3.72369
111111110111		34		0		45		54227		4.32109
111111111011		37		0.185128		48		51852		3.66077
111111111011		36		0.067815		47		53213		4.71537
111111111011		35		0.00754208		46		53873		5.19829
111111111011		34		0		45		54283		4.80475
1111111100111		36		0.178695		48		51685		5.0779
1111111100111		35		0.116287		47		52700		4.30341
1111111100111		34		0.066664		46		53448		4.35143
1111111100111		33		0.0207716		45		54079		4.70553
1111111100111		32		0.00631858		44		54448		4.77293
1111111100111		31		0		43		54755		3.93158
1111111110011		36		0.182446		48		51733		3.55606
1111111110011		35		0.116287		47		52780		3.67165
1111111110011		34		0.066664		46		53534		4.16109
1111111110011		33		0.0207716		45		54154		4.05108
1111111110011		32		0.00631858		44		54504		4.16246
1111111110011		31		0		43		54812		4.3407
111111111111		36		0.184786		47		51809		4.5023
111111111111		35		0.10238		46		52731		4.69779
111111111111		34		0		45		53871		4.7504
111111111111		36		0.184786		47		51809		4.3592
111111111111		35		0.10238		46		52731		4.37961
111111111111		34		0		45		53871		4.58706
1111111110111		35		0.183503		47		51638		2.96158
1111111110111		34		0.152096		46		52420		2.97793
1111111110111		33		0.0560389		45		53540		3.00722
1111111110111		32		0.00631858		44		54137		3.03827
1111111110111		31		0		43		54452		3.05478
1111111111011		35		0.185361		47		51667		2.79755
1111111111011		34		0.152096		46		52460		2.79057
1111111111011		33		0.0560389		45		53575		2.81995
1111111111011		32		0.00631858		44		54168		2.83397
1111111111011		31		0		43		54498		2.86011
11111111100111		34		0.179854		47		51683		2.77399
11111111100111		33		0.147312		46		52261		2.80082
11111111100111		32		0.0960266		45		53148		2.80745
11111111100111		31		0.0548855		44		53800		2.81755
11111111100111		30		0.0172765		43		54354		2.84685
11111111100111		29		0.00520417		42		54681		2.85573
11111111100111		28		0		41		54956		2.85861
11111111110011		34		0.183567		47		51716		2.78024
11111111110011		33		0.150727		46		52323		2.80554
11111111110011		32		0.0960266		45		53217		2.8428
11111111110011		31		0.0548855		44		53876		2.85024
11111111110011		30		0.0172765		43		54414		2.84643
11111111110011		29		0.00520417		42		54736		2.82346
11111111110011		28		0		41		54998		2.82654
1111111111111		34		0.189709		46		51649		3.66093
1111111111111		33		0.15168		45		52404		3.66735
