shape		t		lossrate		minCoverage		PM		runtime

1111111111		31		0.154572		40		61951		3.56169
1111111111		30		0.113916		39		62026		3.58596
1111111111		29		0.0824263		38		62112		3.58735
1111111111		28		0.0582836		37		62156		3.56493
1111111111		27		0.0398821		36		62218		3.58628
1111111111		26		0.0259966		35		62263		3.56895
1111111111		25		0.0156356		34		62318		3.56859
1111111111		24		0.00785127		33		62366		3.59451
1111111111		23		0.00236686		32		62406		3.57534
1111111111		22		0		31		62435		3.59558
1111111111		31		0.154572		40		61951		7.76738
1111111111		30		0.113916		39		62026		6.77913
1111111111		29		0.0824263		38		62112		7.34388
1111111111		28		0.0582836		37		62156		7.36868
1111111111		27		0.0398821		36		62218		7.86414
1111111111		26		0.0259966		35		62263		7.80594
1111111111		25		0.0156356		34		62318		6.0833
1111111111		24		0.00785127		33		62366		7.26193
1111111111		23		0.00236686		32		62406		7.58507
1111111111		22		0		31		62435		6.71692
11111110111		30		0.174866		40		61934		8.23391
11111110111		29		0.131476		39		62008		7.09131
11111110111		28		0.0945079		38		62100		6.85622
11111110111		27		0.0656949		37		62150		7.31372
11111110111		26		0.0452437		36		62206		6.96057
11111110111		25		0.0305515		35		62252		8.64387
11111110111		24		0.019206		34		62310		8.63469
11111110111		23		0.01127		33		62361		8.19351
11111110111		22		0.00622283		32		62399		8.2169
11111110111		21		0.00265867		31		62434		10.2768
11111110111		20		0.000699209		30		62467		6.11013
11111110111		19		9.47233e-05		29		62505		7.81621
11111110111		18		4.89275e-06		28		62539		8.29084
11111110111		17		0		27		62573		7.75618
11111111011		30		0.174919		40		61937		8.20915
11111111011		29		0.130301		39		62018		8.82212
11111111011		28		0.0934863		38		62094		8.45145
11111111011		27		0.0666636		37		62156		5.69085
11111111011		26		0.0469456		36		62213		7.37314
11111111011		25		0.0319027		35		62256		6.65655
11111111011		24		0.0206375		34		62313		9.53059
11111111011		23		0.0121175		33		62362		9.51244
11111111011		22		0.00642908		32		62401		8.69653
11111111011		21		0.00267522		31		62434		8.49497
11111111011		20		0.000699209		30		62467		7.61324
11111111011		19		9.47233e-05		29		62507		7.93565
11111111011		18		4.89275e-06		28		62542		7.96922
11111111011		17		0		27		62574		8.51917
111111100111		29		0.188237		40		61877		6.91582
111111100111		28		0.147522		39		61977		7.551
111111100111		27		0.112101		38		62073		8.17735
111111100111		26		0.0819142		37		62137		7.26584
111111100111		25		0.0575241		36		62191		7.97451
111111100111		24		0.0389357		35		62241		4.98256
111111100111		23		0.0253693		34		62299		8.78655
111111100111		22		0.0160432		33		62354		7.47953
111111100111		21		0.00966213		32		62392		7.22944
111111100111		20		0.00555037		31		62426		6.57251
111111100111		19		0.00295229		30		62466		8.37182
111111100111		18		0.0014327		29		62504		6.67603
111111100111		17		0.000605181		28		62540		8.01832
111111100111		16		0.000212683		27		62575		5.42298
111111100111		15		5.90291e-05		26		62607		7.28653
111111100111		14		1.1456e-05		25		62655		6.86557
111111100111		13		1.48719e-06		24		62682		7.35742
111111100111		12		0		23		62709		7.27946
111111110011		29		0.188217		40		61889		7.05384
111111110011		28		0.147398		39		61985		7.74634
111111110011		27		0.112044		38		62082		7.341
111111110011		26		0.0817988		37		62140		7.96966
