shape		t		lossrate		minCoverage		PM		runtime

1111111111		47		0		56		21057		2.09256
1111111111		47		0		56		21057		2.24807
11111110111		47		0		57		21057		2.37585
11111111011		47		0		57		21057		2.38315
111111100111		46		0		57		21057		2.18912
111111110011		46		0		57		21057		2.45066
11111111111		47		0		57		21057		1.62564
11111111111		47		0		57		21057		1.70977
111111110111		46		0		57		21057		1.74418
111111111011		46		0		57		21057		1.86352
1111111100111		45		0		57		21057		1.6741
1111111110011		45		0		57		21057		1.81637
111111111111		46		0		57		21057		1.97813
111111111111		46		0		57		21057		1.84535
1111111110111		45		0		57		21057		1.93538
1111111111011		45		0		57		21057		1.79834
11111111100111		44		0		57		21057		1.82387
11111111110011		44		0		57		21057		1.7883
1111111111111		45		0		57		21057		2.90035
1111111111111		45		0		57		21057		2.71577
11111111110111		44		0		57		21057		2.77965
11111111111011		44		0		57		21057		2.72907
111111111100111		43		0		57		21057		3.06205
111111111110011		43		0		57		21057		2.71154
11111111111111		44		0		57		21057		5.84686
11111111111111		44		0		57		21057		6.35963
111111111110111		43		0		57		21057		5.89118
111111111111011		43		0		57		21057		5.95819
1111111111100111		42		0		57		21057		6.59153
1111111111110011		42		0		57		21057		6.43036
