shape		t		lossrate		minCoverage		PM		runtime

1111111111		53		0		62		39806		3.39024
1111111111		53		0		62		39806		5.22181
11111110111		52		0.121045		62		38511		5.51974
11111110111		51		0		61		40651		5.62801
11111111011		52		0.121045		62		38608		3.95489
11111111011		51		0		61		40723		3.70826
111111100111		50		0.116366		61		39434		4.00568
111111100111		49		0		60		41559		4.04892
111111110011		50		0.116366		61		39631		3.4915
111111110011		49		0		60		42035		3.52568
11111111111		51		0		61		40117		2.48162
11111111111		51		0		61		40117		2.50446
111111110111		50		0.116366		61		38872		2.81482
111111110111		49		0		60		40949		2.81598
111111111011		50		0.116366		61		38970		2.61749
111111111011		49		0		60		41025		2.61637
1111111100111		48		0.111688		60		39809		2.59993
1111111100111		47		0		59		41832		2.6011
1111111110011		48		0.111688		60		39992		2.59483
1111111110011		47		0		59		42270		2.59206
111111111111		49		0		60		40411		2.84066
111111111111		49		0		60		40411		2.67775
1111111110111		48		0.111688		60		39250		2.68955
1111111110111		47		0		59		41274		2.72021
1111111111011		48		0.111688		60		39343		2.57451
1111111111011		47		0		59		41334		2.59616
