shape		t		lossrate		minCoverage		PM		runtime

1111111111		46		0		55		21666		2.06594
1111111111		46		0		55		21666		2.07143
11111110111		46		0		56		21666		2.25539
11111111011		46		0		56		21666		2.50501
111111100111		45		0		56		21666		2.48067
111111110011		45		0		56		21666		2.51717
11111111111		46		0		56		21666		1.61097
11111111111		46		0		56		21666		1.7924
111111110111		45		0		56		21666		1.68068
111111111011		45		0		56		21666		1.72784
1111111100111		44		0		56		21666		1.65641
1111111110011		44		0		56		21666		1.68868
111111111111		45		0		56		21666		1.79913
111111111111		45		0		56		21666		1.8169
1111111110111		44		0		56		21666		1.91365
1111111111011		44		0		56		21666		1.9433
11111111100111		43		0		56		21666		1.9749
11111111110011		43		0		56		21666		1.81964
1111111111111		44		0		56		21666		2.74863
1111111111111		44		0		56		21666		2.75834
11111111110111		43		0		56		21666		3.13912
11111111111011		43		0		56		21666		2.94835
111111111100111		42		0		56		21666		2.73239
111111111110011		42		0		56		21666		2.89376
11111111111111		43		0		56		21666		5.97977
11111111111111		43		0		56		21666		5.9924
111111111110111		42		0		56		21666		6.84557
111111111111011		42		0		56		21666		6.24187
1111111111100111		41		0		56		21666		6.02247
1111111111110011		41		0		56		21666		6.02025
