shape		t		lossrate		minCoverage		PM		runtime

1111111111		42		0		51		22766		3.11777
1111111111		42		0		51		22766		2.91761
11111110111		42		0		52		22766		2.80653
11111111011		42		0		52		22766		2.53219
111111100111		41		0		52		22766		2.91998
111111110011		41		0		52		22766		3.48306
11111111111		42		0		52		22766		2.2911
11111111111		42		0		52		22766		2.26162
111111110111		41		0		52		22766		1.74274
111111111011		41		0		52		22766		2.2362
1111111100111		40		0		52		22766		2.08655
1111111110011		40		0		52		22766		2.6107
111111111111		41		0		52		22766		2.64782
111111111111		41		0		52		22766		2.37907
1111111110111		40		0		52		22766		2.87213
1111111111011		40		0		52		22766		2.76113
11111111100111		39		0		52		22766		2.78974
11111111110011		39		0		52		22766		2.06941
1111111111111		40		0		52		22766		3.68213
1111111111111		40		0		52		22766		3.45127
11111111110111		39		0		52		22766		3.95723
11111111111011		39		0		52		22766		3.76654
111111111100111		38		0		52		22766		3.74597
111111111110011		38		0		52		22766		3.86313
11111111111111		39		0		52		22766		8.48182
11111111111111		39		0		52		22766		8.26811
111111111110111		38		0		52		22766		7.7945
111111111111011		38		0		52		22766		8.51818
1111111111100111		37		0		52		22766		8.10527
1111111111110011		37		0		52		22766		8.66971
