shape		t		lossrate		minCoverage		PM		runtime

1111111111		39		0		48		43946		2.51794
1111111111		39		0		48		43946		2.63753
11111110111		38		0.109499		48		42779		2.53904
11111110111		37		0		47		44748		2.55804
11111111011		38		0.109499		48		42884		2.64228
11111111011		37		0		47		44814		2.64282
111111100111		36		0.103713		47		43627		2.6048
111111100111		35		0		46		45521		2.54336
111111110011		36		0.103713		47		43806		2.68266
111111110011		35		0		46		45919		2.55682
11111111111		37		0		47		44263		1.86393
11111111111		37		0		47		44263		1.85021
111111110111		36		0.103713		47		43167		1.919
111111110111		35		0		46		45030		1.93498
111111111011		36		0.103713		47		43263		1.96136
111111111011		35		0		46		45088		1.93922
1111111100111		34		0.0979362		46		43986		2.16965
1111111100111		33		0		45		45769		2.1195
1111111110011		34		0.0979362		46		44157		1.89367
1111111110011		33		0		45		46112		1.90534
111111111111		35		0		46		44572		2.01055
111111111111		35		0		46		44572		2.07222
1111111110111		34		0.0979362		46		43553		3.02711
1111111110111		33		0		45		45288		2.4868
1111111111011		34		0.0979362		46		43639		2.4959
1111111111011		33		0		45		45325		3.07367
11111111100111		33		0.191912		46		42199		2.83175
11111111100111		32		0.0921627		45		44320		2.74884
11111111100111		31		0		44		46058		2.74979
11111111110011		33		0.191912		46		42408		2.59423
11111111110011		32		0.0921627		45		44469		2.56418
11111111110011		31		0		44		46408		2.6085
1111111111111		33		0		45		44870		4.26401
1111111111111		33		0		45		44870		4.0659
11111111110111		32		0.0921627		45		43899		4.59267
11111111110111		31		0		44		45561		3.89233
11111111111011		32		0.0921627		45		43967		3.98712
11111111111011		31		0		44		45637		4.22821
111111111100111		31		0.180443		45		42636		4.05649
111111111100111		30		0.0863916		44		44713		4.39325
111111111100111		29		0		43		46385		4.13715
111111111110011		31		0.180443		45		42823		3.87238
111111111110011		30		0.0863916		44		44887		4.00034
111111111110011		29		0		43		46679		4.3263
11111111111111		31		0		44		45163		8.21594
11111111111111		31		0		44		45163		8.66164
111111111110111		30		0.0863916		44		44284		8.43067
111111111110111		29		0		43		45920		8.5208
111111111111011		30		0.0863916		44		44370		8.51442
111111111111011		29		0		43		45967		9.6435
1111111111100111		29		0.168976		44		43147		8.05739
1111111111100111		28		0.0806164		43		45145		8.81789
1111111111100111		27		0		42		46697		7.69752
1111111111110011		29		0.168976		44		43358		8.67903
1111111111110011		28		0.0806164		43		45279		6.39586
1111111111110011		27		0		42		46963		5.78639
