shape		t		lossrate		minCoverage		PM		runtime

1111111111		45		0.164846		54		51031		3.51972
1111111111		44		0		53		52773		3.55508
1111111111		45		0.164846		54		51031		3.40575
1111111111		44		0		53		52773		3.4392
11111110111		43		0.0884266		53		52244		5.11099
11111110111		42		0.00967122		52		53039		5.1572
11111110111		41		0		51		53440		5.81637
11111111011		43		0.0884266		53		52285		7.4747
11111111011		42		0.00967122		52		53076		7.80832
11111111011		41		0		51		53484		7.61281
111111100111		42		0.152614		53		51620		7.69957
111111100111		41		0.0884055		52		52510		7.92359
111111100111		40		0.026982		51		53254		8.34944
111111100111		39		0.0083512		50		53682		8.09386
111111100111		38		0		49		54059		8.02465
111111110011		42		0.152614		53		51723		8.14898
111111110011		41		0.0884055		52		52593		7.53583
111111110011		40		0.026982		51		53339		7.52109
111111110011		39		0.0083512		50		53710		7.67596
111111110011		38		0		49		54125		7.69455
11111111111		42		0.138619		52		51562		5.87564
11111111111		41		0		51		53012		5.75779
11111111111		42		0.138619		52		51562		5.75569
11111111111		41		0		51		53012		5.88807
111111110111		40		0.0754546		51		52572		5.83635
111111110111		39		0.0083512		50		53305		5.72025
111111110111		38		0		49		53661		5.65607
111111111011		40		0.0754546		51		52617		6.25708
111111111011		39		0.0083512		50		53326		5.98016
111111111011		38		0		49		53695		5.70308
1111111100111		40		0.199179		52		50861		5.95842
1111111100111		39		0.129832		51		52025		5.14369
1111111100111		38		0.0750002		50		52849		5.91561
1111111100111		37		0.0231848		49		53539		5.80377
1111111100111		36		0.00712819		48		53896		6.12822
1111111100111		35		0		47		54244		6.05507
1111111110011		39		0.129832		51		52117		5.86523
1111111110011		38		0.0750002		50		52914		6.21192
1111111110011		37		0.0231848		49		53587		6.04486
1111111110011		36		0.00712819		48		53937		6.23705
1111111110011		35		0		47		54302		5.82301
111111111111		39		0.115672		50		51993		5.73696
111111111111		38		0		49		53298		6.04529
111111111111		39		0.115672		50		51993		5.68653
111111111111		38		0		49		53298		5.83628
1111111110111		38		0.172484		50		51560		2.87968
1111111110111		37		0.063591		49		52930		2.99807
1111111110111		36		0.00712819		48		53572		3.00571
1111111110111		35		0		47		53900		3.00788
1111111111011		38		0.172484		50		51600		2.84014
1111111111011		37		0.063591		49		52959		2.86228
1111111111011		36		0.00712819		48		53598		2.86858
1111111111011		35		0		47		53928		2.87498
