shape		t		lossrate		minCoverage		PM		runtime

1111111111		36		0.171598		45		57782		7.08443
1111111111		35		0.13178		44		58004		6.44953
1111111111		34		0.0977193		43		58227		7.761
1111111111		33		0.0649588		42		58448		7.62371
1111111111		32		0.0274819		41		58618		7.71164
1111111111		31		0		40		58756		6.58457
1111111111		36		0.171598		45		57782		6.61641
1111111111		35		0.13178		44		58004		7.80099
1111111111		34		0.0977193		43		58227		6.86602
1111111111		33		0.0649588		42		58448		8.09173
1111111111		32		0.0274819		41		58618		4.51186
1111111111		31		0		40		58756		7.32681
11111110111		35		0.177328		45		57753		7.66046
11111110111		34		0.138267		44		57990		5.04327
11111110111		33		0.101657		43		58219		7.22085
11111110111		32		0.0733502		42		58402		6.96887
11111110111		31		0.0522326		41		58558		6.75082
11111110111		30		0.0232252		40		58714		8.15374
11111110111		29		0.00483184		39		58811		7.15971
11111110111		28		0.000350285		38		58900		8.2721
11111110111		27		0		37		58969		6.66002
11111111011		35		0.179756		45		57758		7.79638
11111111011		34		0.140256		44		57992		8.00224
11111111011		33		0.106875		43		58223		8.3504
11111111011		32		0.0760089		42		58408		8.29573
11111111011		31		0.0525696		41		58565		7.13898
11111111011		30		0.0232252		40		58711		5.355
11111111011		29		0.00483184		39		58819		7.30814
11111111011		28		0.000350285		38		58902		6.31198
11111111011		27		0		37		58969		6.70625
111111100111		34		0.194621		45		57687		5.53875
111111100111		33		0.149095		44		57953		4.95133
111111100111		32		0.11063		43		58197		5.41917
111111100111		31		0.0821406		42		58370		6.19894
111111100111		30		0.0585093		41		58515		5.46642
111111100111		29		0.0390241		40		58654		5.80259
111111100111		28		0.0233701		39		58762		5.96296
111111100111		27		0.0111529		38		58857		5.58353
111111100111		26		0.00440847		37		58949		5.74748
111111100111		25		0.00108376		36		59021		5.97749
111111100111		24		0.000224237		35		59088		7.27978
111111100111		23		0		34		59140		4.54254
111111110011		34		0.192741		45		57714		6.99075
111111110011		33		0.14933		44		57983		8.23944
111111110011		32		0.116232		43		58206		7.2258
111111110011		31		0.0864101		42		58385		8.39081
111111110011		30		0.0622721		41		58529		5.94665
111111110011		29		0.0402553		40		58670		6.34871
111111110011		28		0.0238959		39		58779		6.50266
111111110011		27		0.0111529		38		58871		6.92162
111111110011		26		0.00440847		37		58952		8.17147
111111110011		25		0.00108376		36		59020		6.32398
111111110011		24		0.000224237		35		59094		8.22094
111111110011		23		0		34		59144		7.37153
11111111111		34		0.19989		44		57656		5.51015
11111111111		33		0.157685		43		57895		6.16844
11111111111		32		0.121838		42		58121		6.01836
11111111111		31		0.091616		41		58331		6.14444
11111111111		30		0.0664413		40		58499		6.24515
11111111111		29		0.0432418		39		58647		5.63897
11111111111		28		0.0178648		38		58778		2.90387
11111111111		27		0		37		58898		6.07667
11111111111		34		0.19989		44		57656		5.03837
11111111111		33		0.157685		43		57895		3.91363
11111111111		32		0.121838		42		58121		4.64232
11111111111		31		0.091616		41		58331		4.97051
11111111111		30		0.0664413		40		58499		6.35547
11111111111		29		0.0432418		39		58647		5.13297
11111111111		28		0.0178648		38		58778		6.27792
11111111111		27		0		37		58898		5.87369
111111110111		32		0.161187		43		57897		4.29845
111111110111		31		0.12598		42		58124		4.22391
111111110111		30		0.0964781		41		58326		4.92869
111111110111		29		0.0698245		40		58472		3.72031
111111110111		28		0.0493822		39		58621		3.34452
111111110111		27		0.0340822		38		58749		4.61119
111111110111		26		0.0149071		37		58866		4.22145
111111110111		25		0.00308829		36		58958		3.93876
111111110111		24		0.000224237		35		59031		3.84252
111111110111		23		0		34		59111		3.64593
111111111011		32		0.163411		43		57896		6.27977
111111111011		31		0.127974		42		58133		6.56767
111111111011		30		0.0980917		41		58324		4.34374
111111111011		29		0.0735732		40		58470		6.40133
111111111011		28		0.0513194		39		58624		5.9062
111111111011		27		0.0343372		38		58752		4.86133
