shape		t		lossrate		minCoverage		PM		runtime

1111111111		43		0		52		42693		3.73219
1111111111		43		0		52		42693		3.21176
11111110111		42		0.113306		52		41516		3.0022
11111110111		41		0		51		43554		4.06521
11111111011		42		0.113306		52		41616		3.60094
11111111011		41		0		51		43625		4.07633
111111100111		40		0.107885		51		42446		3.56671
111111100111		39		0		50		44436		3.9017
111111110011		40		0.107885		51		42638		3.99444
111111110011		39		0		50		44871		3.97101
11111111111		41		0		51		43005		2.67218
11111111111		41		0		51		43005		2.59837
111111110111		40		0.107885		51		41879		3.08409
111111110111		39		0		50		43868		2.64381
111111111011		40		0.107885		51		41979		2.71404
111111111011		39		0		50		43942		2.49101
1111111100111		38		0.102471		50		42822		2.60154
1111111100111		37		0		49		44708		3.09333
1111111110011		38		0.102471		50		42998		2.89494
1111111110011		37		0		49		45123		2.55386
111111111111		39		0		50		43324		3.17092
111111111111		39		0		50		43324		2.37518
1111111110111		38		0.102471		50		42285		3.0949
1111111110111		37		0		49		44167		3.02484
1111111111011		38		0.102471		50		42393		3.04125
1111111111011		37		0		49		44226		3.20934
11111111100111		36		0.0970648		49		43184		2.18692
11111111100111		35		0		48		45022		2.9017
11111111110011		36		0.0970648		49		43360		3.18759
11111111110011		35		0		48		45399		3.20672
1111111111111		37		0		49		43651		3.87975
1111111111111		37		0		49		43651		4.10046
11111111110111		36		0.0970648		49		42694		3.39684
11111111110111		35		0		48		44451		3.9705
11111111111011		36		0.0970648		49		42773		3.33651
11111111111011		35		0		48		44518		3.16768
111111111100111		35		0.190363		49		41309		2.98023
111111111100111		34		0.0916609		48		43575		3.0127
111111111100111		33		0		47		45319		3.0205
111111111110011		35		0.190363		49		41524		3.15357
111111111110011		34		0.0916609		48		43740		3.14968
111111111110011		33		0		47		45664		3.15664
11111111111111		35		0		48		43976		6.21466
11111111111111		35		0		48		43976		6.56995
111111111110111		34		0.0916609		48		43060		6.27445
111111111110111		33		0		47		44788		6.2852
111111111111011		34		0.0916609		48		43148		6.16354
111111111111011		33		0		47		44846		6.21673
1111111111100111		33		0.179628		48		41810		6.96073
1111111111100111		32		0.0862584		47		43970		7.07923
1111111111100111		31		0		46		45619		6.18485
1111111111110011		33		0.179628		48		42024		6.74658
1111111111110011		32		0.0862584		47		44119		6.55969
1111111111110011		31		0		46		45938		6.7281
