shape		t		lossrate		minCoverage		PM		runtime

1111111111		31		0.198714		40		61926		7.37492
1111111111		30		0.148254		39		62013		7.2838
1111111111		29		0.108714		38		62092		6.88148
1111111111		28		0.0782607		37		62148		5.52585
1111111111		27		0.0550043		36		62227		7.29354
1111111111		26		0.0373487		35		62285		5.64462
1111111111		25		0.024106		34		62321		8.56518
1111111111		24		0.014316		33		62389		7.68115
1111111111		23		0.00708495		32		62440		6.90541
1111111111		22		0.00210451		31		62484		7.72129
1111111111		21		0		30		62514		6.39958
1111111111		31		0.198714		40		61926		6.56449
1111111111		30		0.148254		39		62013		8.18334
1111111111		29		0.108714		38		62092		7.32457
1111111111		28		0.0782607		37		62148		7.08875
1111111111		27		0.0550043		36		62227		4.81857
1111111111		26		0.0373487		35		62285		6.73844
1111111111		25		0.024106		34		62321		6.48211
1111111111		24		0.014316		33		62389		5.97863
1111111111		23		0.00708495		32		62440		6.86272
1111111111		22		0.00210451		31		62484		8.00883
1111111111		21		0		30		62514		7.94136
11111110111		29		0.167528		39		61986		8.49878
11111110111		28		0.125288		38		62081		6.86439
11111110111		27		0.0895653		37		62141		5.0863
11111110111		26		0.0618712		36		62218		7.62896
11111110111		25		0.0422821		35		62274		7.75037
11111110111		24		0.0282774		34		62327		6.35552
11111110111		23		0.0175819		33		62388		7.88921
11111110111		22		0.0101868		32		62438		7.76799
11111110111		21		0.00553646		31		62481		8.88069
11111110111		20		0.00233248		30		62514		7.43334
11111110111		19		0.000607307		29		62546		7.0157
11111110111		18		8.16911e-05		28		62580		8.87013
11111110111		17		4.19709e-06		27		62612		6.10558
11111110111		16		0		26		62642		9.03277
11111111011		29		0.167621		39		61992		7.55386
11111111011		28		0.124248		38		62083		6.73038
11111111011		27		0.0886967		37		62144		4.58236
11111111011		26		0.0628645		36		62222		6.97638
11111111011		25		0.0439385		35		62273		7.28053
11111111011		24		0.0295828		34		62328		7.11458
11111111011		23		0.0189234		33		62387		5.76634
11111111011		22		0.0109704		32		62433		6.40929
11111111011		21		0.00572641		31		62481		6.79242
11111111011		20		0.00234773		30		62514		7.57636
11111111011		19		0.000607307		29		62548		6.77837
11111111011		18		8.16911e-05		28		62581		5.13709
