shape		t		lossrate		minCoverage	PM		runtime

1111111111100000111		2		0.184173		16		63192		6.19109
1111111111100000111		1		0.126792		14		73864		6.216
11111111111111		4		0.183806		17		62848		6.23883
11111111111111		3		0.13527		16		63409		6.21933
11111111111111		2		0.09237		15		65375		6.22839
11111111111111		1		0.0561341		14		74142		6.23099
110101111001100010111		1		0.154767		13		107029		2.94924
11111111110000111		3		0.154747		17		62774		2.7022
11111111110000111		2		0.104383		15		65541		2.71094
11111111110000111		1		0.0619097		13		111809		2.75905
1111111111111		5		0.166241		17		62883		2.72106
1111111111111		4		0.120917		16		63421		2.72859
1111111111111		3		0.0824402		15		65378		2.72356
1111111111111		2		0.0511912		14		74147		2.74476
1111111111111		1		0.0272097		13		108596		2.77776
1110100111010011101		2		0.147293		14		63318		2.01955
1110100111010011101		1		0.0815348		12		255882		2.25023
11111111100111		5		0.154823		18		62738		1.89614
11111111100111		4		0.10284		17		62968		1.89435
11111111100111		3		0.0632666		16		63558		1.89483
11111111100111		2		0.0261249		14		75889		1.91379
11111111100111		1		0.0116513		12		280968		2.14905
111111111111		7		0.189476		18		62703		1.8863
111111111111		6		0.141582		17		62904		1.89088
111111111111		5		0.100993		16		63431		1.88793
111111111111		4		0.0678325		15		65392		1.89496
111111111111		3		0.0419667		14		74160		1.89993
111111111111		2		0.0229456		13		108608		1.94731
111111111111		1		0.0099782		12		250149		2.10243
11111101110101		6		0.168663		19		62692		1.96071
11111101110101		5		0.118849		18		62845		1.95961
11111101110101		4		0.0765126		17		63201		1.96185
11111101110101		3		0.0426233		15		64656		1.96197
11111101110101		2		0.0197258		13		79384		1.98526
11111101110101		1		0.0063262		11		969128		3.0431
1111111001111		7		0.18305		19		62655		1.77475
1111111001111		6		0.130972		18		62748		1.77776
1111111001111		5		0.0871791		17		62958		1.77666
1111111001111		4		0.0501904		16		63498		1.77818
1111111001111		3		0.0265001		15		65508		1.77982
1111111001111		2		0.00905429		13		118314		1.84829
1111111001111		1		0.00333309		11		955215		2.83194
11111111111		8		0.153693		18		62729		1.75794
11111111111		7		0.111348		17		62926		1.75811
11111111111		6		0.0768158		16		63450		1.75879
11111111111		5		0.0497914		15		65410		1.76344
11111111111		4		0.0297172		14		74183		1.78097
11111111111		3		0.0157689		13		108626		1.81819
11111111111		2		0.00697617		12		250184		1.99335
11111111111		1		0.00221173		11		831132		2.6608
111001001010011101		3		0.138554		14		62698		2.20233
111001001010011101		2		0.0890102		12		67032		2.21184
111001001010011101		1		0.0527195		10		3276222		6.01264
1111111000111		8		0.188649		20		62620		2.15002
1111111000111		7		0.136905		19		62688		2.14639
1111111000111		6		0.0922226		18		62800		2.1537
1111111000111		5		0.0586027		17		63009		2.14809
1111111000111		4		0.0337674		16		63645		2.15684
1111111000111		3		0.0154354		14		76732		2.16766
1111111000111		2		0.00726124		12		281611		2.44422
1111111000111		1		0.00268796		10		3641458		6.3198
1111111111		10		0.156537		19		62677		2.10771
1111111111		9		0.113036		18		62762		2.1073
1111111111		8		0.0778305		17		62949		2.10859
1111111111		7		0.0505145		16		63473		2.1086
1111111111		6		0.0303987		15		65441		2.11168
1111111111		5		0.0165078		14		74216		2.12552
1111111111		4		0.0079262		13		108732		2.17202
1111111111		3		0.00327248		12		250450		2.3614
1111111111		2		0.00106466		11		831626		3.06862
1111111111		1		0.000216504		10		3220207		5.78417
111001001010001011		4		0.169841		15		62535		3.471
111001001010001011		3		0.117787		13		62858		3.47491
111001001010001011		2		0.079083		11		93717		3.5234
111001001010001011		1		0.049041		9		12894523		18.3301
111111100011		10		0.19777		21		62592		3.6742
111111100011		9		0.14585		20		62666		3.67631
111111100011		8		0.102433		19		62735		3.67713
111111100011		7		0.0675069		18		62860		3.67241
111111100011		6		0.0411213		17		63149		3.6779
111111100011		5		0.0236724		16		64075		3.68084
111111100011		4		0.012306		15		68178		3.68247
111111100011		3		0.00517752		13		127363		3.77312
111111100011		2		0.00212827		11		989565		4.8915
111111100011		1		0.000655966		9		14799659		20.396
111111111		12		0.149035		20		62662		3.46126
111111111		11		0.105137		19		62717		3.4561
111111111		10		0.0700216		18		62789		3.46058
111111111		9		0.0432784		17		62976		3.46136
111111111		8		0.0245504		16		63505		3.46299
111111111		7		0.0128328		15		65497		3.46164
111111111		6		0.0060347		14		74379		3.47597
111111111		5		0.00247967		13		109187		3.53346
111111111		4		0.000824933		12		251844		3.74145
111111111		3		0.000194141		11		835515		4.53148
111111111		2		2.49411e-05		10		3227893		7.53962
111111111		1		9.08159e-07		9		13036846		18.7468
