shape		t		lossrate		minCoverage		PM		runtime

1111111111		29		0.186779		38		53204		2.39129
1111111111		28		0.100111		37		53963		2.40386
1111111111		27		0		36		54820		2.39991
1111111111		29		0.186779		38		53204		2.40154
1111111111		28		0.100111		37		53963		2.38894
1111111111		27		0		36		54820		2.39983
11111110111		28		0.183041		38		53069		2.61579
11111110111		27		0.14548		37		53697		2.56025
11111110111		26		0.0527164		36		54604		2.58419
11111110111		25		0.0059001		35		54987		2.59793
11111110111		24		0		34		55221		2.61136
11111111011		28		0.185284		38		53095		2.80243
11111111011		27		0.14548		37		53733		2.88672
11111111011		26		0.0527164		36		54624		2.81781
11111111011		25		0.0059001		35		55006		2.61554
11111111011		24		0		34		55240		2.64
111111100111		27		0.178479		38		53086		2.77691
111111100111		26		0.140161		37		53579		2.8016
111111100111		25		0.0897958		36		54305		2.79512
111111100111		24		0.050002		35		54805		2.78477
111111100111		23		0.0157447		34		55150		2.79867
111111100111		22		0.00459163		33		55378		2.82339
111111100111		21		0		32		55552		2.76582
111111110011		27		0.182971		38		53116		2.75808
111111110011		26		0.144203		37		53629		2.81943
111111110011		25		0.0897958		36		54367		2.87406
111111110011		24		0.050002		35		54837		2.83541
111111110011		23		0.0157447		34		55190		2.81725
111111110011		22		0.00459163		33		55413		2.79413
111111110011		21		0		32		55569		2.84503
11111111111		27		0.190445		37		53081		1.91948
11111111111		26		0.1463		36		53686		1.92371
11111111111		25		0.0764712		35		54318		1.94216
11111111111		24		0		34		55020		1.97163
11111111111		27		0.190445		37		53081		2.19725
11111111111		26		0.1463		36		53686		2.10075
11111111111		25		0.0764712		35		54318		2.02293
11111111111		24		0		34		55020		2.09283
111111110111		26		0.181193		37		53096		1.9665
111111110111		25		0.143344		36		53596		1.97689
111111110111		24		0.112191		35		54118		2.00004
111111110111		23		0.0407367		34		54868		2.02184
111111110111		22		0.00459163		33		55188		1.98427
111111110111		21		0		32		55388		1.99667
111111111011		26		0.188135		37		53065		2.20411
111111111011		25		0.145339		36		53619		2.22951
111111111011		24		0.112191		35		54146		2.18515
111111111011		23		0.0407367		34		54882		2.23148
111111111011		22		0.00459163		33		55200		2.26343
111111111011		21		0		32		55414		2.19264
1111111100111		25		0.177494		37		53135		1.95496
1111111100111		24		0.140733		36		53617		1.95295
1111111100111		23		0.108492		35		54071		1.96826
1111111100111		22		0.0693572		34		54636		1.99131
1111111100111		21		0.0381881		33		55047		2.01662
1111111100111		20		0.0120686		32		55336		1.98213
1111111100111		19		0.00344776		31		55512		1.95836
1111111100111		18		0		30		55675		1.96554
1111111110011		25		0.186477		37		53114		1.97631
1111111110011		24		0.144735		36		53639		2.00154
1111111110011		23		0.112074		35		54112		2.00499
1111111110011		22		0.0693572		34		54682		1.99415
1111111110011		21		0.0381881		33		55081		2.01876
1111111110011		20		0.0120686		32		55360		2.00694
1111111110011		19		0.00344776		31		55535		1.99712
1111111110011		18		0		30		55690		2.14046
111111111111		25		0.185981		36		53092		2.05567
111111111111		24		0.149021		35		53602		2.03342
111111111111		23		0.112145		34		54137		2.0615
111111111111		22		0.0575828		33		54648		2.08018
111111111111		21		0		32		55202		2.08493
111111111111		25		0.185981		36		53092		2.09198
111111111111		24		0.149021		35		53602		2.09854
111111111111		23		0.112145		34		54137		2.10841
111111111111		22		0.0575828		33		54648		2.1093
111111111111		21		0		32		55202		2.11306
1111111110111		24		0.182046		36		53136		2.27586
1111111110111		23		0.141719		35		53650		2.21727
1111111110111		22		0.110299		34		54064		2.32362
1111111110111		21		0.0847727		33		54526		2.2602
1111111110111		20		0.0306349		32		55102		2.25357
1111111110111		19		0.00344776		31		55368		2.24908
1111111110111		18		0		30		55535		2.23086
1111111111011		24		0.182927		36		53141		2.22015
1111111111011		23		0.147727		35		53646		2.1905
1111111111011		22		0.112064		34		54078		2.22606
1111111111011		21		0.0847727		33		54542		2.25397
1111111111011		20		0.0306349		32		55119		2.22638
1111111111011		19		0.00344776		31		55386		2.23468
1111111111011		18		0		30		55548		2.2182
11111111100111		23		0.178885		36		53194		2.26726
11111111100111		22		0.139695		35		53683		2.31246
11111111100111		21		0.108822		34		54096		2.2525
11111111100111		20		0.0820027		33		54470		2.26838
11111111100111		19		0.0520032		32		54937		2.25871
11111111100111		18		0.028105		31		55255		2.23821
11111111100111		17		0.00888025		30		55504		2.23678
11111111100111		16		0.0024677		29		55668		2.20963
11111111100111		15		0		28		55803		2.19617
11111111110011		23		0.180532		36		53213		2.03825
11111111110011		22		0.1474		35		53658		2.06947
11111111110011		21		0.112373		34		54126		2.08361
11111111110011		20		0.0851356		33		54497		2.06729
11111111110011		19		0.0520032		32		54973		2.03494
11111111110011		18		0.028105		31		55282		2.07901
11111111110011		17		0.00888025		30		55518		2.09502
11111111110011		16		0.0024677		29		55686		2.07386
11111111110011		15		0		28		55815		2.05374
1111111111111		23		0.180268		35		53185		3.03009
1111111111111		22		0.145111		34		53659		3.01987
1111111111111		21		0.114016		33		54078		3.03981
1111111111111		20		0.0844146		32		54516		3.03813
1111111111111		19		0.0423851		31		54965		3.03377
1111111111111		18		0		30		55388		3.03776
1111111111111		23		0.180268		35		53185		3.01832
1111111111111		22		0.145111		34		53659		3.02178
1111111111111		21		0.114016		33		54078		3.02343
1111111111111		20		0.0844146		32		54516		3.02424
1111111111111		19		0.0423851		31		54965		3.03729
1111111111111		18		0		30		55388		3.03222
11111111110111		22		0.17565		35		53263		3.0635
11111111110111		21		0.142296		34		53712		3.08066
11111111110111		20		0.108766		33		54106		3.10238
11111111110111		19		0.0829804		32		54490		3.63959
11111111110111		18		0.0619458		31		54860		3.08151
11111111110111		17		0.0221027		30		55313		3.06003
11111111110111		16		0.0024677		29		55540		3.38579
11111111110111		15		0		28		55690		3.36105
11111111111011		22		0.17655		35		53276		3.21098
11111111111011		21		0.143088		34		53718		3.2256
11111111111011		20		0.113947		33		54079		3.19386
11111111111011		19		0.0845198		32		54501		3.20908
11111111111011		18		0.0619458		31		54887		3.20223
11111111111011		17		0.0221027		30		55321		3.26569
11111111111011		16		0.0024677		29		55551		3.22072
11111111111011		15		0		28		55696		3.21113
111111111100111		21		0.171716		35		53327		2.98404
111111111100111		20		0.140211		34		53744		2.97926
111111111100111		19		0.107517		33		54157		2.96806
111111111100111		18		0.0819194		32		54504		2.97086
111111111100111		17		0.0596455		31		54842		2.9649
111111111100111		16		0.0372158		30		55206		2.96642
111111111100111		15		0.0195377		29		55470		2.98015
111111111100111		14		0.00617845		28		55684		2.98003
111111111100111		13		0.00165093		27		55824		2.97725
111111111100111		12		0		26		55948		2.9821
111111111110011		21		0.173504		35		53336		3.02493
111111111110011		20		0.141831		34		53747		3.04246
111111111110011		19		0.114009		33		54145		3.07136
111111111110011		18		0.0850273		32		54523		3.26256
111111111110011		17		0.0623085		31		54864		3.08078
111111111110011		16		0.0372158		30		55233		3.12936
111111111110011		15		0.0195377		29		55484		3.07602
111111111110011		14		0.00617845		28		55701		3.08022
111111111110011		13		0.00165093		27		55834		3.29903
111111111110011		12		0		26		55948		3.10063
11111111111111		21		0.173347		34		53325		6.60669
11111111111111		20		0.140016		33		53755		6.5826
11111111111111		19		0.110607		32		54108		6.52507
11111111111111		18		0.0854352		31		54501		7.10212
11111111111111		17		0.0616611		30		54885		6.16249
11111111111111		16		0.02994		29		55221		6.67637
11111111111111		15		0		28		55547		6.91992
11111111111111		21		0.173347		34		53325		6.69625
11111111111111		20		0.140016		33		53755		6.63264
11111111111111		19		0.110607		32		54108		6.84818
11111111111111		18		0.0854352		31		54501		6.68907
11111111111111		17		0.0616611		30		54885		6.86414
11111111111111		16		0.02994		29		55221		6.71671
11111111111111		15		0		28		55547		6.39525
111111111110111		20		0.168093		34		53404		7.44228
111111111110111		19		0.136429		33		53801		6.15182
111111111110111		18		0.108743		32		54171		6.64536
111111111110111		17		0.081292		31		54535		6.71684
111111111110111		16		0.0601618		30		54857		6.56266
111111111110111		15		0.0428004		29		55178		6.84103
111111111110111		14		0.0149259		28		55532		6.76079
111111111110111		13		0.00165093		27		55719		6.81668
111111111110111		12		0		26		55855		6.70312
111111111111011		20		0.168978		34		53414		6.12925
111111111111011		19		0.13727		33		53814		6.50646
111111111111011		18		0.109555		32		54168		6.64035
