shape		t		lossrate		minCoverage		PM		runtime

1111111111		38		0.139539		47		52268		3.39838
1111111111		37		0		46		53634		3.39418
1111111111		38		0.139539		47		52268		3.35685
1111111111		37		0		46		53634		3.36648
11111110111		36		0.0747756		46		53291		3.50808
11111110111		35		0.00824498		45		53882		3.50141
11111110111		34		0		44		54237		3.5121
11111111011		36		0.0747756		46		53324		3.56676
11111111011		35		0.00824498		45		53901		3.53547
11111111011		34		0		44		54283		3.56055
111111100111		36		0.198		47		51689		3.48169
111111100111		35		0.128302		46		52796		3.51231
111111100111		34		0.0734054		45		53550		3.48004
111111100111		33		0.0227059		44		54103		3.46402
111111100111		32		0.00690744		43		54444		3.47736
111111100111		31		0		42		54736		3.53607
111111110011		35		0.128302		46		52871		3.44087
111111110011		34		0.0734054		45		53599		3.50354
111111110011		33		0.0227059		44		54177		3.53057
111111110011		32		0.00690744		43		54510		3.53901
111111110011		31		0		42		54786		3.45289
11111111111		35		0.114214		45		52712		2.79807
11111111111		34		0		44		53898		2.80461
11111111111		35		0.114214		45		52712		2.81338
11111111111		34		0		44		53898		2.80593
111111110111		34		0.168701		45		52378		2.78121
111111110111		33		0.0617917		44		53619		2.81875
111111110111		32		0.00690744		43		54136		2.85991
111111110111		31		0		42		54429		2.84478
111111111011		34		0.168701		45		52398		2.84156
111111111011		33		0.0617917		44		53656		2.87116
111111111011		32		0.00690744		43		54153		2.92619
111111111011		31		0		42		54471		2.95923
1111111100111		34		0.199178		46		51647		2.77678
1111111100111		33		0.162889		45		52291		2.80826
1111111100111		32		0.105789		44		53235		2.80992
1111111100111		31		0.0602905		43		53831		2.81498
1111111100111		30		0.018885		42		54321		2.81588
1111111100111		29		0.00568881		41		54643		2.78922
1111111100111		28		0		40		54929		2.79358
1111111110011		33		0.166625		45		52315		2.78537
1111111110011		32		0.105789		44		53292		2.77536
1111111110011		31		0.0602905		43		53886		2.8228
1111111110011		30		0.018885		42		54383		2.83633
1111111110011		29		0.00568881		41		54712		2.93838
1111111110011		28		0		40		54956		2.82232
111111111111		33		0.168607		44		52360		2.89701
111111111111		32		0.0919841		43		53177		2.91554
111111111111		31		0		42		54136		2.93201
111111111111		33		0.168607		44		52360		2.89222
111111111111		32		0.0919841		43		53177		2.83873
111111111111		31		0		42		54136		2.86308
1111111110111		32		0.167026		44		52282		2.91666
1111111110111		31		0.13662		43		52885		2.91798
1111111110111		30		0.0502932		42		53918		2.94273
