shape		t		lossrate		minCoverage		PM		runtime

1111111111		29		0.183522		38		62011		3.47895
1111111111		28		0.135583		37		62081		3.47989
1111111111		27		0.098427		36		62159		3.44292
1111111111		26		0.0700907		35		62227		3.43795
1111111111		25		0.0486243		34		62277		3.44686
1111111111		24		0.0324689		33		62336		3.44016
1111111111		23		0.0205109		32		62373		3.44577
1111111111		22		0.0118468		31		62415		3.44078
1111111111		21		0.00567837		30		62446		3.44623
1111111111		20		0.00163303		29		62487		3.44455
1111111111		19		0		28		62518		3.45064
1111111111		29		0.183522		38		62011		3.86862
1111111111		28		0.135583		37		62081		4.08121
1111111111		27		0.098427		36		62159		3.60652
1111111111		26		0.0700907		35		62227		3.61175
1111111111		25		0.0486243		34		62277		3.60782
1111111111		24		0.0324689		33		62336		3.61221
1111111111		23		0.0205109		32		62373		3.61345
1111111111		22		0.0118468		31		62415		3.63368
1111111111		21		0.00567837		30		62446		3.63638
1111111111		20		0.00163303		29		62487		3.62444
1111111111		19		0		28		62518		3.61584
11111110111		28		0.197086		38		61973		3.57307
11111110111		27		0.152785		37		62072		3.57797
11111110111		26		0.112986		36		62141		3.57721
11111110111		25		0.0798165		35		62215		3.57927
11111110111		24		0.0543919		34		62274		3.58039
11111110111		23		0.0365469		33		62330		3.59225
11111110111		22		0.0239233		32		62368		3.59291
11111110111		21		0.0145172		31		62404		3.58663
11111110111		20		0.00817779		30		62441		3.5824
11111110111		19		0.00428659		29		62481		3.58307
11111110111		18		0.00174681		28		62514		3.58437
11111110111		17		0.000443992		27		62548		3.58587
11111110111		16		5.87356e-05		26		62577		3.59236
11111110111		15		2.98297e-06		25		62610		3.59377
11111110111		14		0		24		62646		3.59644
11111111011		28		0.197287		38		61983		3.55795
11111111011		27		0.152965		37		62076		3.56119
11111111011		26		0.112213		36		62143		3.56467
11111111011		25		0.0792467		35		62221		3.56608
11111111011		24		0.055427		34		62280		3.5654
11111111011		23		0.0381068		33		62331		3.5675
11111111011		22		0.0251347		32		62371		3.56758
11111111011		21		0.0156816		31		62409		3.56436
11111111011		20		0.00883645		30		62441		3.5699
11111111011		19		0.00444456		29		62484		3.57226
11111111011		18		0.0017595		28		62516		3.56781
11111111011		17		0.000443992		27		62548		3.57252
11111111011		16		5.87356e-05		26		62578		3.57271
11111111011		15		2.98297e-06		25		62611		3.57124
11111111011		14		0		24		62646		3.57465
111111100111		26		0.164765		37		62025		3.53315
111111100111		25		0.126891		36		62116		3.5356
111111100111		24		0.0946063		35		62189		3.54795
111111100111		23		0.0676956		34		62257		3.54638
111111100111		22		0.0464486		33		62317		3.55145
111111100111		21		0.0305897		32		62359		3.5499
111111100111		20		0.0193332		31		62401		3.54825
111111100111		19		0.0118031		30		62437		3.54772
111111100111		18		0.00684158		29		62477		3.55096
111111100111		17		0.00376196		28		62514		3.54985
111111100111		16		0.00190845		27		62549		3.55201
111111100111		15		0.000882711		26		62580		3.55419
111111100111		14		0.000355512		25		62612		3.55943
111111100111		13		0.00011992		24		62648		3.5677
111111100111		12		3.17048e-05		23		62677		3.56263
111111100111		11		5.94183e-06		22		62710		3.55157
111111100111		10		6.9659e-07		21		62743		3.55087
111111100111		9		0		20		62779		3.55329
111111110011		26		0.165009		37		62035		3.58651
111111110011		25		0.127105		36		62124		3.58773
111111110011		24		0.0948917		35		62197		3.55997
111111110011		23		0.0679625		34		62267		3.53148
111111110011		22		0.0472845		33		62320		3.54671
111111110011		21		0.0317072		32		62366		3.5483
111111110011		20		0.0207159		31		62404		3.54657
111111110011		19		0.0129194		30		62438		3.54903
111111110011		18		0.00765342		29		62483		3.55064
111111110011		17		0.00418054		28		62516		3.54925
111111110011		16		0.00209353		27		62549		3.5459
111111110011		15		0.000933014		26		62583		3.54782
111111110011		14		0.000366683		25		62614		3.5485
111111110011		13		0.00011992		24		62651		3.55049
111111110011		12		3.17048e-05		23		62680		3.56131
111111110011		11		5.94183e-06		22		62713		3.56121
111111110011		10		6.9659e-07		21		62743		3.5519
111111110011		9		0		20		62783		3.54935
11111111111		26		0.177331		36		62027		2.84132
11111111111		25		0.136769		35		62138		2.84249
11111111111		24		0.10074		34		62210		2.84246
11111111111		23		0.0730781		33		62276		2.84609
11111111111		22		0.0519446		32		62329		2.84883
11111111111		21		0.0358987		31		62385		2.84917
11111111111		20		0.0238935		30		62424		2.84912
11111111111		19		0.0150952		29		62460		2.86947
11111111111		18		0.00890689		28		62501		2.896
11111111111		17		0.00476003		27		62531		2.89773
11111111111		16		0.00208118		26		62563		2.88896
11111111111		15		0.000536256		25		62604		2.84312
11111111111		14		0		24		62640		2.84811
11111111111		26		0.177331		36		62027		2.83941
11111111111		25		0.136769		35		62138		2.84283
11111111111		24		0.10074		34		62210		2.84247
11111111111		23		0.0730781		33		62276		2.84784
11111111111		22		0.0519446		32		62329		2.84761
11111111111		21		0.0358987		31		62385		2.84986
11111111111		20		0.0238935		30		62424		2.84755
11111111111		19		0.0150952		29		62460		2.85019
11111111111		18		0.00890689		28		62501		2.84821
11111111111		17		0.00476003		27		62531		2.85063
11111111111		16		0.00208118		26		62563		2.85153
11111111111		15		0.000536256		25		62604		2.85294
11111111111		14		0		24		62640		2.85259
111111110111		25		0.182663		36		62010		2.94524
111111110111		24		0.14476		35		62113		2.94638
111111110111		23		0.11067		34		62194		2.94453
111111110111		22		0.0810897		33		62269		2.89916
111111110111		21		0.0569579		32		62322		2.89919
111111110111		20		0.0387096		31		62379		2.90947
111111110111		19		0.0257656		30		62413		2.95553
111111110111		18		0.0166448		29		62461		2.95921
