shape		t		lossrate		minCoverage		PM		runtime

1111111111		41		0.159197		50		57805		5.5998
1111111111		40		0.121877		49		58103		6.18366
1111111111		39		0.0840792		48		58374		4.87039
1111111111		38		0.0368951		47		58616		5.49184
1111111111		37		0		46		58833		5.79045
1111111111		41		0.159197		50		57805		3.91683
1111111111		40		0.121877		49		58103		3.90062
1111111111		39		0.0840792		48		58374		3.92256
1111111111		38		0.0368951		47		58616		3.92475
1111111111		37		0		46		58833		3.91612
11111110111		40		0.167107		50		57747		3.89649
11111110111		39		0.126705		49		58023		3.91409
11111110111		38		0.0945185		48		58279		3.91532
11111110111		37		0.0698347		47		58519		3.91657
11111110111		36		0.0316049		46		58746		3.91196
11111110111		35		0.00661501		45		58927		3.91681
11111110111		34		0.000480833		44		59020		3.92513
11111110111		33		0		43		59104		3.93515
11111111011		40		0.16904		50		57750		3.84135
11111111011		39		0.132625		49		58017		3.86626
11111111011		38		0.0975338		48		58289		3.85306
11111111011		37		0.0702093		47		58531		3.85922
11111111011		36		0.0316049		46		58751		3.86044
11111111011		35		0.00661501		45		58931		3.87506
11111111011		34		0.000480833		44		59028		3.86546
11111111011		33		0		43		59108		3.86639
111111100111		39		0.179719		50		57683		3.86075
111111100111		38		0.136737		49		57971		3.84881
111111100111		37		0.104364		48		58207		3.84724
111111100111		36		0.0768597		47		58435		3.86578
111111100111		35		0.052666		46		58658		3.8549
111111100111		34		0.0324584		45		58824		3.85622
111111100111		33		0.0156628		44		58966		3.86311
111111100111		32		0.00633343		43		59058		3.88574
111111100111		31		0.00155561		42		59156		3.86775
111111100111		30		0.000333915		41		59241		3.86962
111111100111		29		0		40		59304		3.88672
111111110011		39		0.179399		50		57720		5.85477
111111110011		38		0.143097		49		57975		6.65845
111111110011		37		0.109199		48		58219		4.30955
111111110011		36		0.08129		47		58449		4.30532
111111110011		35		0.0540524		46		58682		6.95443
111111110011		34		0.0330679		45		58841		6.62402
111111110011		33		0.0156628		44		58980		3.94506
111111110011		32		0.00633343		43		59077		5.35837
111111110011		31		0.00155561		42		59169		4.31921
111111110011		30		0.000333915		41		59248		5.89315
111111110011		29		0		40		59300		5.72316
11111111111		39		0.188491		49		57642		4.78535
11111111111		38		0.149603		48		57912		3.00003
11111111111		37		0.116209		47		58162		5.17098
11111111111		36		0.087305		46		58402		4.96674
11111111111		35		0.058951		45		58621		5.19261
11111111111		34		0.0253067		44		58832		3.7055
11111111111		33		0		43		58999		5.68105
11111111111		39		0.188491		49		57642		3.10767
11111111111		38		0.149603		48		57912		3.15766
11111111111		37		0.116209		47		58162		3.19392
11111111111		36		0.087305		46		58402		3.14061
11111111111		35		0.058951		45		58621		3.12112
11111111111		34		0.0253067		44		58832		3.1764
11111111111		33		0		43		58999		3.20297
111111110111		38		0.193575		49		57618		3.0088
111111110111		37		0.155396		48		57879		3.01334
111111110111		36		0.122407		47		58106		3.01681
111111110111		35		0.0912524		46		58360		3.01705
111111110111		34		0.0669572		45		58567		3.02068
111111110111		33		0.0485565		44		58770		3.02246
111111110111		32		0.0218417		43		58926		3.02374
111111110111		31		0.00457834		42		59070		3.04992
111111110111		30		0.000333915		41		59150		3.05344
111111110111		29		0		40		59218		3.05192
111111111011		38		0.195749		49		57642		3.12465
111111111011		37		0.157356		48		57873		3.12324
111111111011		36		0.124045		47		58112		3.1249
111111111011		35		0.0957412		46		58350		3.12364
111111111011		34		0.0692727		45		58571		3.12917
111111111011		33		0.0488538		44		58776		3.13019
111111111011		32		0.0218417		43		58937		3.12805
111111111011		31		0.00457834		42		59078		3.1287
111111111011		30		0.000333915		41		59158		3.09875
111111111011		29		0		40		59224		2.98306
1111111100111		36		0.165206		48		57837		4.94596
1111111100111		35		0.12919		47		58083		3.42024
1111111100111		34		0.0994754		46		58301		3.2309
1111111100111		33		0.0748607		45		58530		3.57052
1111111100111		32		0.0541655		44		58715		3.413
1111111100111		31		0.036593		43		58855		5.55104
1111111100111		30		0.0221969		42		59000		5.59535
1111111100111		29		0.0106695		41		59116		3.56214
1111111100111		28		0.00426019		40		59195		4.3655
1111111100111		27		0.0010508		39		59285		4.12915
1111111100111		26		0.000220469		38		59352		4.27485
1111111100111		25		0		37		59411		3.88142
