shape		t		lossrate		minCoverage	PM		runtime

1111011010001110011011		22		0.186078		43		71922		7.81752
1111011010001110011011		21		0.151151		42		71925		7.83324
1111011010001110011011		20		0.119395		41		71928		7.83189
1111011010001110011011		19		0.0911888		40		71930		7.83466
1111011010001110011011		18		0.0669617		39		71932		7.83212
1111011010001110011011		17		0.046966		38		71932		7.83644
1111011010001110011011		16		0.0312003		37		71932		7.82377
1111011010001110011011		15		0.0194321		36		71932		7.83189
1111011010001110011011		14		0.0112197		35		71932		7.82885
1111011010001110011011		13		0.00591998		34		71932		7.83848
1111011010001110011011		12		0.00280163		33		71932		7.83675
1111011010001110011011		11		0.00116314		32		71932		7.86178
1111011010001110011011		10		0.000413551		31		71932		7.84881
1111011010001110011011		9		0.000122657		30		71932		7.87011
1111011010001110011011		8		2.92668e-05		28		71932		7.85696
1111011010001110011011		7		5.41352e-06		26		71932		7.84238
1111011010001110011011		6		7.34772e-07		24		71932		7.85194
1111011010001110011011		5		7.31775e-08		22		71932		7.85868
1111011010001110011011		4		4.38499e-09		20		71932		7.85666
1111011010001110011011		3		1.48355e-10		18		71932		7.85407
1111011010001110011011		2		0		16		71939		7.84749
11101110110001110110001		22		0.182487		44		71922		7.77376
11101110110001110110001		21		0.149766		43		71925		7.72252
11101110110001110110001		20		0.120161		42		71927		7.71397
11101110110001110110001		19		0.0939394		41		71928		8.24264
11101110110001110110001		18		0.0712645		40		71930		7.76931
11101110110001110110001		17		0.0522383		39		71932		7.76287
11101110110001110110001		16		0.0368347		38		71932		7.78025
11101110110001110110001		15		0.0248595		37		71932		7.75749
11101110110001110110001		14		0.0159635		36		71932		7.76074
11101110110001110110001		13		0.00967738		35		71932		7.76633
11101110110001110110001		12		0.00548892		34		71932		8.26115
11101110110001110110001		11		0.00287972		33		71932		7.74108
11101110110001110110001		10		0.00138007		32		71932		7.7435
11101110110001110110001		9		0.000595129		30		71932		7.76505
11101110110001110110001		8		0.000226647		28		71932		7.73526
11101110110001110110001		7		7.41371e-05		26		71932		7.75016
11101110110001110110001		6		1.99294e-05		24		71932		7.73335
11101110110001110110001		5		4.17546e-06		22		71932		8.22745
11101110110001110110001		4		6.30762e-07		20		71932		7.74664
11101110110001110110001		3		5.88202e-08		18		71932		7.75846
11101110110001110110001		2		1.07374e-09		16		71967		8.42588
11101110110001110110001		1		0		14		108137		7.94351
1111111111100000111		23		0.179327		41		71923		7.34198
1111111111100000111		22		0.149844		40		71927		7.34994
1111111111100000111		21		0.122968		39		71927		7.3418
1111111111100000111		20		0.0988455		38		71930		7.34354
1111111111100000111		19		0.0776464		37		71930		7.3381
1111111111100000111		18		0.0594945		36		71932		7.34655
1111111111100000111		17		0.0443416		35		71932		7.31758
1111111111100000111		16		0.0320005		34		71932		7.33228
1111111111100000111		15		0.0221567		33		71932		7.34768
1111111111100000111		14		0.0146758		32		71932		7.88379
1111111111100000111		13		0.00920343		31		71932		7.33306
1111111111100000111		12		0.00543019		30		71932		7.32965
1111111111100000111		11		0.00302614		29		71932		8.04535
1111111111100000111		10		0.00155588		28		71932		7.33584
1111111111100000111		9		0.000749382		27		71932		7.33322
1111111111100000111		8		0.000326271		26		71932		7.33646
1111111111100000111		7		0.000126135		25		71932		7.34819
1111111111100000111		6		4.50872e-05		24		71932		7.342
1111111111100000111		5		1.3538e-05		22		71932		7.34444
1111111111100000111		4		3.72746e-06		20		71940		7.3653
1111111111100000111		3		7.86624e-07		18		72059		7.34405
1111111111100000111		2		1.04912e-07		16		74339		7.35546
1111111111100000111		1		9.83513e-09		14		107704		7.50088
11111111111111		24		0.197406		37		71919		7.27723
11111111111111		23		0.170037		36		71923		7.28286
11111111111111		22		0.145128		35		71926		7.27991
11111111111111		21		0.122604		34		71930		7.56429
11111111111111		20		0.10236		33		71932		7.27641
11111111111111		19		0.0843952		32		71932		7.27634
11111111111111		18		0.068696		31		71932		7.30504
11111111111111		17		0.0551599		30		71932		7.28791
11111111111111		16		0.0436459		29		71932		7.284
11111111111111		15		0.0339635		28		71932		7.27799
11111111111111		14		0.0259522		27		71932		7.30942
11111111111111		13		0.019441		26		71932		7.28579
11111111111111		12		0.0142491		25		71932		7.28083
11111111111111		11		0.0101982		24		71932		7.28469
11111111111111		10		0.00711152		23		71932		7.70812
11111111111111		9		0.00481624		22		71938		7.28665
11111111111111		8		0.00315289		21		71938		7.28351
11111111111111		7		0.00198185		20		71953		7.28119
11111111111111		6		0.00118519		19		71956		7.28214
11111111111111		5		0.00066657		18		72041		7.29334
11111111111111		4		0.000346331		17		72397		7.29121
11111111111111		3		0.00016115		16		73767		7.30391
11111111111111		2		6.32067e-05		15		79518		7.31979
11111111111111		1		1.78532e-05		14		104018		7.4089
110101111001100010111		24		0.1764		44		71925		5.21247
110101111001100010111		23		0.142022		43		71927		4.77775
