shape		t		lossrate		minCoverage		PM		runtime

1111111111		21		0.190657		30		62247		2.91148
1111111111		20		0.14656		29		62330		2.74877
1111111111		19		0.107047		28		62408		2.75006
1111111111		18		0.0741769		27		62446		2.73784
1111111111		17		0.0501154		26		62487		2.74342
1111111111		16		0.0326783		25		62522		2.9507
1111111111		15		0.0203101		24		62551		3.01147
1111111111		14		0.011813		23		62582		2.70153
1111111111		13		0.00630761		22		62614		2.85488
1111111111		12		0.00297558		21		62641		2.69846
1111111111		11		0.00110559		20		62686		2.70442
1111111111		10		0.000233122		19		62728		2.70555
1111111111		9		0		18		62829		2.76883
1111111111		21		0.190657		30		62247		2.93509
1111111111		20		0.14656		29		62330		2.69716
1111111111		19		0.107047		28		62408		2.70441
1111111111		18		0.0741769		27		62446		2.69923
1111111111		17		0.0501154		26		62487		2.69431
1111111111		16		0.0326783		25		62522		2.77677
1111111111		15		0.0203101		24		62551		3.04568
1111111111		14		0.011813		23		62582		2.69451
1111111111		13		0.00630761		22		62614		2.69625
1111111111		12		0.00297558		21		62641		2.70306
1111111111		11		0.00110559		20		62686		2.70068
1111111111		10		0.000233122		19		62728		2.69915
1111111111		9		0		18		62829		2.75635
11111110111		20		0.194159		30		62235		2.91143
11111110111		19		0.150283		29		62315		2.93175
11111110111		18		0.112514		28		62388		2.883
11111110111		17		0.080478		27		62444		2.89466
11111110111		16		0.0545245		26		62485		3.19294
11111110111		15		0.0348831		25		62528		2.89908
11111110111		14		0.0211259		24		62557		2.88174
11111110111		13		0.0122725		23		62584		2.87865
11111110111		12		0.0067471		22		62614		2.91697
11111110111		11		0.00334863		21		62643		2.87238
11111110111		10		0.00146742		20		62691		2.92747
11111110111		9		0.000552711		19		62734		2.93967
11111110111		8		0.000159779		18		62831		2.92955
11111110111		7		3.01653e-05		17		63061		2.86279
11111110111		6		3.12251e-06		16		63856		2.87341
11111110111		5		1.30103e-07		15		66982		2.91005
11111110111		4		0		14		80289		2.99983
11111111011		20		0.19412		30		62233		2.89397
11111111011		19		0.150947		29		62319		2.90929
11111111011		18		0.113251		28		62389		2.95464
11111111011		17		0.0811814		27		62442		2.95025
11111111011		16		0.0549048		26		62484		2.96273
11111111011		15		0.0353871		25		62528		2.91336
11111111011		14		0.0220902		24		62557		2.90574
11111111011		13		0.0132021		23		62586		2.90969
11111111011		12		0.00735556		22		62614		2.95473
11111111011		11		0.00372848		21		62643		2.94384
11111111011		10		0.00162948		20		62692		2.91102
11111111011		9		0.000586361		19		62739		2.93748
11111111011		8		0.000162285		18		62840		2.96064
11111111011		7		3.01653e-05		17		63105		2.9245
11111111011		6		3.12251e-06		16		63979		2.86234
11111111011		5		1.30103e-07		15		67514		2.89986
11111111011		4		0		14		82356		2.88333
111111100111		18		0.156365		29		62308		2.88081
111111100111		17		0.118044		28		62369		3.02771
111111100111		16		0.0862719		27		62430		3.03397
111111100111		15		0.0604531		26		62477		3.31075
111111100111		14		0.0404654		25		62529		2.87918
111111100111		13		0.0256095		24		62558		2.87662
111111100111		12		0.0152827		23		62584		3.10017
111111100111		11		0.00853094		22		62615		2.99648
111111100111		10		0.00446069		21		62649		3.03511
